Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
16--10061,2016/09/26,5:41 AM,BANK ST @ KILBORN AVE/BELANGER AVE (0007208),7208,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,369653.6016,5027427.104,45.38378224,-75.67184378,82
16--10062,2016/09/26,6:54 PM,BANK ST @ QUEENSDALE AVE (0009260),9260,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373336.9624,5023445.733,45.34760878,-75.62536626,83
16--10063,2016/09/26,7:26 PM,PARKDALE AVE @ WELLINGTON ST (0002260),2260,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,365149.4811,5029270.336,45.40076978,-75.72912884,84
16--10064,2016/09/26,7:28 PM,CARLING AVE @ WOODROFFE AVE W (0011470),11470,03 - At intersection,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,361767.6836,5025725.099,45.36915348,-75.77273163,85
16--10065,2016/09/26,7:37 AM,ROBERTSON RD btwn MOODIE DR & VANIER RD (__3ZBOCN),__3ZBOCN,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,357292.2892,5020587.723,45.32327654,-75.83040714,86
16--10066,2016/09/26,8:44 AM,CARLING AVE btwn MOODIE DR & JAMES CUMMINGS AVE (__3ZA4ZC),__3ZA4ZC,01 - Non intersection,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,356102.4233,5023892.066,45.35309733,-75.84524149,87
16--10067,2016/09/26,8:45 AM,CEDARVIEW RD @ WEST HUNT CLUB RD (0010267),10267,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,359718.0188,5019554.697,45.31379574,-75.79958128,88
16--10068,2016/09/26,9:00 AM,LAURIER AVE @ NICHOLAS ST (0010711),10711,03 - At intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368372.5393,5031797.611,45.42322411,-75.68763736,89
16--10069,2016/09/26,9:52 AM,BRUYERE ST btwn DALHOUSIE ST & CUMBERLAND ST (__3ZA7CX),__3ZA7CX,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,1,02 - Minor,1,,1,,,367837.1473,5032858.397,45.43281715,-75.69434242,90
16--1007,2016/01/21,5:42 PM,HIGHWAY 417 btwn HWY417 IC115 RAMP36 & HWY417 IC115 RAMP26 (__3ZA2R4),__3ZA2R4,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,372499.0301,5031525.343,45.42038719,-75.63495022,91
16--10070,2016/09/27,1:32 AM,DONALD ST @ ST. LAURENT BLVD (0008630),8630,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,372093.7129,5032472.171,45.42894542,-75.63999937,92
16--10071,2016/09/27,1:35 PM,FALLOWFIELD RD @ RICHMOND RD (0000634),634,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,02 - Minor,5,,5,,,357720.5379,5013530.075,45.25973868,-75.82569774,93
16--10072,2016/09/27,10:27 AM,KIRKWOOD AVE @ LAPERRIERE AVE (0006742),6742,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,364519.0354,5026958.323,45.38002079,-75.73746089,94
16--10073,2016/09/27,10:29 PM,JEANNE D'ARC BLVD @ OR174 IC105 RAMP52 (0012417),12417,02 - Intersection related,02 - Non-fatal injury,02 - Angle,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,1,0,0,01 - Minimal,1,1,,,,379455.2384,5036917.441,45.46819368,-75.54525842,95
16--10074,2016/09/27,11:20 AM,AERO DR @ HOLLY ACRES RD (0001088),1088,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,01 - Minimal,1,1,,,,358342.7276,5023227.21,45.34694745,-75.8167231,96
16--10075,2016/09/27,11:55 AM,ALBERT ST btwn LYON ST N & KENT ST (__3ZA3C9),__3ZA3C9,01 - Non intersection,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,367066.6519,5031222.657,45.4181683,-75.7043957,97
16--10076,2016/09/27,11:58 AM,REGIONAL ROAD 174 btwn OR174 IC112 RAMP15 & TRANSIT (__3ZA2WA),__3ZA2WA,01 - Non intersection,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,375583.2883,5033422.687,45.43715316,-75.59527208,98
16--10077,2016/09/27,Unknown,"EGLISE, RUE DE L btwn MONTREAL RD & COLLEGE CIRC (__3ZAZWS)",__3ZAZWS,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,371223.8299,5033498.38,45.43826194,-75.65097662,99
16--10078,2016/09/27,Unknown,SANDCASTLE DR btwn BROOKHAVEN CRT & VALLEY STREAM DR (__3ZAA2Q),__3ZAA2Q,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,359683.6698,5021857.171,45.33451618,-75.79976413,100
16--10349,2016/10/05,10:11 AM,ALBERT ST @ KENT ST (OTTAWA) (0003136),3136,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,367220.0385,5031319.988,45.41903039,-75.70242368,101
16--1035,2016/01/21,9:30 AM,LAKESIDE AVE @ QUEEN ELIZABETH DRWY (0002625),2625,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,367456.379,5028711.274,45.39553683,-75.69973565,102
16--10350,2016/10/05,10:25 AM,AVIATION PKWY @ MONTREAL RD (0008799),8799,02 - Intersection related,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,372147.8001,5034108.005,45.44365866,-75.63908443,103
16--10351,2016/10/05,10:53 AM,STONEHAVEN DR @ FURLONG CRES E/PINE HILL DR (0002778),2778,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,355714.1838,5016888.666,45.29010806,-75.85091616,104
16--10352,2016/10/05,11:20 PM,STAGECOACH RD btwn SNAKE ISLAND RD & HERBERTS CORNERS RD (__3ZA2CV),__3ZA2CV,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,377945.1931,5008664.9,45.21415148,-75.56874431,105
16--10353,2016/10/05,11:30 AM,BANK ST btwn GLADSTONE AVE & MCLEOD ST (__3ZA3PF),__3ZA3PF,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,367917.8041,5030559.277,45.41212316,-75.69360624,106
16--10354,2016/10/05,Unknown,MILL ST btwn MANOTICK MAIN ST & DICKINSON ST (__3ZA9AL),__3ZA9AL,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368897.8029,5009904.239,45.22618411,-75.68376,107
16--10355,2016/10/05,Unknown,MAPLE GROVE RD btwn JOHNWOODS ST & MONTSERRAT ST (__7N2DH2),__7N2DH2,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,349769.4725,5016257.151,45.28483103,-75.926756,108
16--10356,2016/10/05,12:20 PM,HIGHWAY 417 btwn HWY417 IC131 RAMP55 & HWY417 IC130 RAMP35 (__3ZA1MT),__3ZA1MT,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,358903.4801,5023013.15,45.3449783,-75.80959108,109
16--10357,2016/10/05,12:20 PM,HIGHWAY 417 btwn RAMP & HWY417 IC129 RAMP76 (__3ZA2X8),__3ZA2X8,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,360186.4818,5023347.284,45.3478847,-75.79318265,110
16--10358,2016/10/05,12:30 PM,AVIATION PKWY @ MONTREAL RD (0008799),8799,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,372152.6175,5034110.484,45.4436805,-75.63902251,111
16--10359,2016/10/05,12:52 PM,CARLING AVE @ CHAMPAGNE AVE (0002024),2024,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,1,1,,,366627.9199,5028810.322,45.39650168,-75.71030352,112
16--1036,2016/01/21,9:50 AM,METCALFE ST btwn LAURIER AVE W & GLOUCESTER ST (__3ZA35L),__3ZA35L,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,367832.0309,5031388.709,45.41959385,-75.69459589,113
16--10360,2016/10/05,2:01 PM,CORONATION AVE @ RUSSELL RD (0008408),8408,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,01 - Minimal,2,2,,,,372437.5143,5030196.336,45.40843534,-75.63591856,114
16--10361,2016/10/05,2:04 PM,BESSERER ST @ CUMBERLAND ST (0011559),11559,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368416.0444,5032255.476,45.42733986,-75.68702236,115
16--10362,2016/10/05,2:32 PM,BASELINE RD @ GREENBANK RD (0002357),2357,03 - At intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,360597.1488,5022585.303,45.34099586,-75.78802826,116
16--10363,2016/10/05,3:10 PM,WALKLEY RD btwn TRANSIT & GLENHAVEN PRIV (__45CW09),__45CW09,01 - Non intersection,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,370098.2026,5025803.371,45.36913111,-75.6663817,117
16--10364,2016/10/05,3:40 PM,SMYTH RD @ SMYTH RD NORTH SIDE RAMP/SMYTH RD S (0006582),6582,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,03 - Yield sign,01 - Functioning,2,0,0,0,,0,,,,,369916.9477,5029121.711,45.3990053,-75.66825768,118
16--10365,2016/10/05,3:45 PM,GREENBANK RD @ MALVERN DR/FOXFIELD DR (0009821),9821,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,363312.2219,5016194.166,45.28326742,-75.75414153,119
16--10366,2016/10/05,4:25 PM,LEITRIM RD btwn FENTON RD & BANK ST (__3ZA3SF),__3ZA3SF,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,374042.7684,5020783.164,45.32358266,-75.61673273,120
16--10367,2016/10/05,4:30 PM,HIGHWAY 417 btwn HWY417 IC124 RAMP67 & HWY417 IC123 RAMP62 (__3ZA2YZ),__3ZA2YZ,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364613.0466,5027790.568,45.38750115,-75.73615975,121
16--10368,2016/10/05,4:59 PM,COBOURG ST @ RIDEAU ST (0008860),8860,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,1,0,0,02 - Minor,1,,1,,,369128.0476,5032788.234,45.43206829,-75.67785469,122
16--10369,2016/10/05,5:15 PM,WALKLEY RD btwn HALIFAX DR & ST. LAURENT BLVD (__3ZA2EL),__3ZA2EL,04 - At/near private drive,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,373712.8918,5027940.158,45.3880109,-75.6199425,123
16--1037,2016/01/22,1:15 PM,LABELLE ST/RAMP @ LEMIEUX ST/HWY417 IC115 RAMP (0012538),12538,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,372541.0618,5031688.35,45.42184979,-75.63439079,124
16--10370,2016/10/05,5:20 PM,RANGE RD btwn LAURIER AVE E & OSGOODE ST (__3ZBOYK),__3ZBOYK,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,369402.96,5032413.797,45.42867391,-75.67439066,125
16--10371,2016/10/05,5:28 PM,ALFRED ST @ MONTREAL RD (0009799),9799,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,2,0,0,0,,0,,,,,370945.5338,5033530.183,45.43857447,-75.65452911,126
16--10372,2016/10/05,6:25 AM,HIGHWAY 417 btwn HWY417 IC127 RAMP25 & HWY417 IC126 RAMP51 (__3ZA2XA),__3ZA2XA,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,363201.7424,5025878.245,45.37041343,-75.75440739,127
16--10373,2016/10/05,6:36 PM,LAVAL ST btwn LOYER ST & ST. CHARLES ST (__3ZA8WV),__3ZA8WV,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,369424.3994,5033581.113,45.43917498,-75.67396348,128
16--10374,2016/10/05,6:37 PM,HOPE SIDE RD btwn CROWNRIDGE DR & RICHMOND RD (__3ZA2TR),__3ZA2TR,04 - At/near private drive,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,356164.8441,5015034.35,45.27338977,-75.84536317,129
16--10375,2016/10/05,6:40 PM,CRESTHAVEN DR @ STRANDHERD DR (0010929),10929,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,366813.2476,5015027.412,45.27246891,-75.70966367,130
16--10376,2016/10/05,6:45 PM,HAWTHORNE RD/RUSSELL RD @ WALKLEY RD (0002618),2618,02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,374674.5244,5028499.761,45.39295066,-75.60758415,131
16--10377,2016/10/05,7:47 AM,ALBERT ST @ COMMISSIONER ST (0002171),2171,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,1,0,0,02 - Minor,1,,1,,,366713.9168,5030971.35,45.41593842,-75.70893387,132
16--10378,2016/10/05,7:48 AM,TORWOOD DR btwn KERSCOTT HEIGHTS WAY & THOMAS A. DOLAN PKWY (__3ZA2TQ),__3ZA2TQ,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,345142.6481,5034510.147,45.4493574,-75.98424299,133
16--10379,2016/10/05,7:50 AM,ST. JOSEPH BLVD @ DUFORD DR/PLACE D'ORLEANS DR (0003629),3629,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,381996.5082,5037998.339,45.47764242,-75.5125939,134
16--1038,2016/01/22,1:39 PM,BANK ST @ RIDEAU RD (0009263),9263,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,376955.6394,5017844.029,45.29684421,-75.58000855,135
16--10380,2016/10/05,9:08 AM,BRONSON AVE btwn JAMES ST & FLORENCE ST (__3ZA1WO),__3ZA1WO,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,367071.7501,5030229.056,45.40922772,-75.7044561,136
16--10381,2016/10/05,9:17 AM,ST. JOSEPH BLVD @ TENTH LINE RD (0009163),9163,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,382890.5843,5038666.672,45.48355606,-75.50105342,137
16--10382,2016/10/05,9:33 AM,FALLOWFIELD RD btwn ASHDALE AVE & PRINCE OF WALES DR (__3ZA3IQ),__3ZA3IQ,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,01 - Minimal,1,1,,,,367361.4447,5019144.159,45.3094624,-75.70215857,138
16--10383,2016/10/05,9:45 AM,HOLLAND AVE @ ISLAND PARK DR/N.C.C. DRIVEWAY (0010787),10787,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,365425.6313,5027917.073,45.38856956,-75.72576807,139
16--10384,2016/10/05,9:47 AM,IRIS ST @ WOODROFFE AVE (0002736),2736,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,4,0,0,0,,0,,,,,362282.6921,5024440.716,45.35755466,-75.7663068,140
16--10385,2016/10/06,1:05 PM,CARLING AVE @ HOLLAND AVE (0002146),2146,03 - At intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,1,01 - Minimal,1,1,,,,365416.4792,5028037.888,45.38965742,-75.7258701,141
16--10386,2016/10/06,1:29 AM,CARLING AVE @ GRENON AVE (0002645),2645,02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,359593.6615,5024350.503,45.35695823,-75.80063621,142
16--10387,2016/10/06,10:11 AM,LONGFIELDS DR btwn DEERCROFT AVE & STRANDHERD DR (__4VGUPF),__4VGUPF,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364515.2079,5015232.249,45.27451093,-75.73892407,143
16--10388,2016/10/06,10:18 AM,LEMIEUX ST @ ST. LAURENT BLVD (0002021),2021,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,02 - Minor,1,,1,,,372390.627,5031742.345,45.42235016,-75.63630545,144
16--10389,2016/10/06,10:18 PM,DONALD ST @ ELAINE DR (0009928),9928,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,1,0,0,02 - Minor,1,,1,,,372334.3729,5032481.244,45.42900386,-75.63692289,145
16--1039,2016/01/22,1:41 PM,GREY NUNS DR @ ST. JOSEPH BLVD (0003642),3642,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,380155.8183,5036666.519,45.46586085,-75.53633867,146
16--10390,2016/10/06,11:27 AM,MONTREAL RD @ SHEFFORD RD (0012423),12423,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,376125.95,5034853.794,45.44997423,-75.58812941,147
16--10391,2016/10/06,11:45 AM,CARLING AVE @ MERIVALE RD (0002148),2148,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,364895.3624,5027700.325,45.386665,-75.73256576,148
16--10392,2016/10/06,Unknown,RIDGEWOOD AVE btwn RIVERSIDE DR & DUPONT ST (__3ZBOQW),__3ZBOQW,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368406.9396,5025625.12,45.36768279,-75.68799366,149
16--10393,2016/10/06,12:00 PM,HOLLAND AVE/TUNNEY'S PASTURE @ SCOTT ST (0006494),6494,03 - At intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,364737.6554,5029594.565,45.4037225,-75.7343494,150
16--10394,2016/10/06,12:01 PM,CASTLEFRANK RD @ TERRY FOX DR (0011757),11757,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,352994.009,5016303.566,45.28503499,-75.88564932,151
16--10395,2016/10/06,12:05 PM,BANK ST @ KILBORN AVE/BELANGER AVE (0007208),7208,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,369651.2354,5027428.79,45.38379763,-75.67187377,152
16--10396,2016/10/06,12:28 PM,CAMEO DR btwn GREYROCK CRES & CASTLE HILL CRES (__3ZAAPI),__3ZAAPI,04 - At/near private drive,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,364115.1913,5025240.733,45.36460048,-75.74282329,153
16--10397,2016/10/06,12:40 PM,HWY 417 VANIER IC117R63 @ VANIER PKWY (0002101),2101,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,370797.3411,5031396.317,45.41938887,-75.65670907,154
16--10398,2016/10/06,12:43 PM,MERIVALE RD btwn ROSSLAND AVE & EMERALD PLAZA SC (__3ZA4HZA),__3ZA4HZA,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,02 - Minor,5,,5,,,364683.6349,5024131.224,45.35456894,-75.73570201,155
16--10399,2016/10/06,12:49 PM,MERIVALE RD @ BASIL MACDONALD WAY/MERIVALE MAL (0010301),10301,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,365097.7142,5023170.94,45.34589296,-75.73053466,156
16--104,2016/01/04,3:50 PM,BLACKBURN BYPASS @ INNES RD E (0009245),9245,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,379790.0614,5033783.251,45.43995873,-75.54145496,157
16--1040,2016/01/22,10:47 PM,BAXTER RD btwn IRIS ST & END (__3ZA1F0),__3ZA1F0,01 - Non intersection,02 - Non-fatal injury,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,361016.3191,5023922.303,45.35299268,-75.7825281,158
16--10400,2016/10/06,2:01 PM,BRONSON AVE @ COMMISSIONER ST/SLATER ST (0001679),1679,02 - Intersection related,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,366769.3688,5030948.764,45.41573029,-75.70822827,159
16--10401,2016/10/06,2:22 PM,ISIDORE ST/LAWSON AVE @ KING GEORGE ST (0008571),8571,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,03 - Yield sign,03 - Obscured,2,0,0,0,,0,,,,,371667.2543,5032175.735,45.42631912,-75.64548906,160
16--10402,2016/10/06,2:25 PM,DONALD ST @ ST. LAURENT BLVD (0008630),8630,03 - At intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,372092.642,5032472.317,45.42894684,-75.64001303,161
16--10403,2016/10/06,2:32 PM,HIGHWAY 417 btwn HWY417 IC124 RAMP67 & HWY417 IC123 RAMP62 (__3ZA2YZ),__3ZA2YZ,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,364724.0934,5027970.463,45.38911032,-75.73471991,162
16--10404,2016/10/06,2:36 PM,TENTH LINE RD @ OR174 IC101 RAMP61 (0009217),9217,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,382703.4963,5039059.835,45.48711429,-75.50338393,163
16--10405,2016/10/06,2:52 PM,MONTREAL RD btwn BLAIR RD & CLOVELLY RD (__3ZA2D1),__3ZA2D1,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,374140.2021,5034426.466,45.44632921,-75.61357344,164
