Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
18--10241,10/1/2018,3:45 PM,KING EDWARD AVE @ ST. PATRICK ST (0002714),2714,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368248.7019,5032823.589,45.43246674,-75.68908748,82
18--10242,10/1/2018,3:47 PM,MAYFAIR AVE btwn BYRON AVE & KENORA ST (__3ZA0ZJ),__3ZA0ZJ,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,364417.064,5028650.294,45.39525352,-75.73855844,83
18--10243,10/1/2018,3:50 PM,REGIONAL ROAD 174 btwn OR174 IC112 RAMP15 & TRANSIT (__3ZA2WA),__3ZA2WA,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,375184.2925,5033115.494,45.43442949,-75.60041519,84
18--10244,10/1/2018,3:58 PM,SPRATT RD @ SHORELINE DR S (0013070),13070,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,2,0,0,0,,0,,,,,368340.345,5015176.724,45.27367608,-75.69018419,85
18--10245,10/1/2018,4:15 PM,HIGHWAY 417 btwn HWY417 IC138 RAMP61 & HWY417 IC134 RAMP36 (__3ZA20I),__3ZA20I,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,354207.4752,5020993.276,45.32714967,-75.86971416,86
18--10246,10/1/2018,4:50 PM,HIGHWAY 417 btwn HWY417 IC134 RAMP61 & HWY417 IC131 RAMP66 (__3ZA297),__3ZA297,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,357424.0087,5022695.555,45.34223312,-75.82850293,87
18--10247,10/1/2018,4:55 PM,FALLOWFIELD RD @ WOODROFFE AVE (0010372),10372,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365085.1754,5017903.337,45.29849665,-75.73133589,88
18--10248,10/1/2018,5:00 PM,ALBION RD @ MITCH OWENS RD (0004212),4212,02 - Intersection related,03 - P.D. only,04 - Sideswipe,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375906.6671,5014804.659,45.26960396,-75.59381686,89
18--10249,10/1/2018,5:10 PM,INNES RD @ PAGE RD (0012476),12476,02 - Intersection related,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,380887.796,5034540.598,45.44665415,-75.52730832,90
18--1025,1/18/2018,9:04 AM,REGIONAL ROAD 174 btwn OR174 IC112 RAMP36 & OR174 IC112 RAMP26 (__3ZAZFK),__3ZAZFK,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,374613.8966,5032703.327,45.43077822,-75.607763,91
18--10250,10/1/2018,5:27 PM,GOULBURN AVE @ SOMERSET ST (0008456),8456,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,369472.7132,5031989.785,45.42485237,-75.673555,92
18--10251,10/1/2018,5:43 PM,PRINCE OF WALES DR @ WEST HUNT CLUB RD (0000567),567,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367458.7065,5021891.616,45.33417491,-75.7005707,93
18--10252,10/1/2018,5:44 PM,CLEMENTINE BLVD @ HERON RD (0006858),6858,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,1,0,02 - Minor,1,,1,,,369547.7583,5026786.56,45.37802862,-75.67327923,94
18--10253,10/1/2018,5:50 PM,RIVER RD @ TEWSLEY (0013247),13247,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367969.1463,5015644.802,45.27792124,-75.69485505,95
18--10254,10/1/2018,6:30 AM,PRINCE OF WALES DR @ STRANDHERD DR (0013339),13339,02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,07 - Dark,99 - Other,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,367175.3068,5014824.12,45.27060768,-75.70507534,96
18--10255,10/1/2018,6:43 AM,LANCASTER RD btwn GLADWIN CRES & SHELBOURN LANE (__3ZA5LE),__3ZA5LE,01 - Non intersection,02 - Non-fatal injury,01 - Approaching,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,373840.7935,5029488.563,45.40193013,-75.61809263,97
18--10256,10/1/2018,6:55 AM,MITCH OWENS RD @ DOZOIS RD/LIMEBANK RD (0012469),12469,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,371673.8109,5012108.204,45.24575697,-75.64811708,98
18--10257,10/1/2018,6:55 AM,MORISSET AVE btwn CALDWELL AVE & MERIVALE RD (__3ZAA59),__3ZAA59,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364706.7654,5026395.103,45.374937,-75.73513235,99
18--10258,10/1/2018,7:00 AM,HIGHWAY 417 btwn HWY417 IC123 RAMP62 & HWY417 IC122 RAMP16 (__3ZA2R9),__3ZA2R9,01 - Non intersection,03 - P.D. only,99 - Other,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364824.3391,5028157.587,45.39078544,-75.73341704,100
18--1,1/1/2018,1:10 AM,RIDEAU TER btwn LAMBTON AVE & ACACIA AVE (__3EYSWG),__3EYSWG,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,369508.8911,5034139.348,45.44418993,-75.67281021,101
18--2,1/1/2018,1:57 AM,SMYTH RD btwn MAIN ST & RAMP (__3ZA3OL),__3ZA3OL,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,06 - Ice,10 - No control,,1,0,0,0,,0,,,,,369556.075,5029262.797,45.40030822,-75.67284812,102
18--3,1/1/2018,10:27 AM,HUNT CLUB RD btwn MCCARTHY RD & RAMP (__3ZA36L),__3ZA36L,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,1,0,0,0,,0,,,,,370916.4374,5023643.068,45.34961669,-75.65622596,103
18--4,1/1/2018,10:48 PM,PINECREST RD @ RICHMOND RD (0002353),2353,03 - At intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,360072.3221,5024471.512,45.3580095,-75.79451372,104
18--5,1/1/2018,11:05 AM,HWY417 IC126 RAMP25 btwn HWY417 IC126 RAMP55 & HIGHWAY 417 (__3ZAYAC),__3ZAYAC,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,1,0,0,0,,0,,,,,363314.3531,5026012.632,45.37161324,-75.75295394,105
18--6,1/1/2018,11:14 PM,HWY417 IC131 RAMP63 btwn HWY417 IC131 RAMP53 & HWY417 IC131 RAMP66 (__3ZAY4Q),__3ZAY4Q,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,358542.6847,5022852.887,45.34356399,-75.81421223,106
18--7,1/1/2018,Unknown,GADWELL CRT btwn KINGFISHER CRES & END (__3ZA5CH),__3ZA5CH,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,382017.6764,5039277.05,45.4891448,-75.51212211,107
18--8,1/1/2018,Unknown,RAVINE WAY btwn RAFTSMAN LANE & SIGMA CRT (__3ZBO8R),__3ZBO8R,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,379118.011,5038082.529,45.47871221,-75.54939428,108
18--9,1/1/2018,Unknown,BUDAPEST CRES btwn BRIDLEWOOD DR/STEEPLE CHASE S & STEEPLE CHASE DR N (__3ZA4WU),__3ZA4WU,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,03 - Snow,00 - Unknown,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,355322.5412,5017243.052,45.29332516,-75.85587263,109
18--10,1/1/2018,Unknown,ALTA VISTA DR btwn CLUNY ST & ABBEY RD (__3ZA94W),__3ZA94W,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,03 - Snow,00 - Unknown,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,370618.6078,5030005.947,45.40689571,-75.65917828,110
18--11,1/1/2018,Unknown,MURRAY ST btwn DALHOUSIE ST & CUMBERLAND ST (__3ZA3WO),__3ZA3WO,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,368017.3217,5032583.946,45.43033147,-75.69207513,111
18--12,1/1/2018,Unknown,UPNEY DR btwn CLARIDGE DR & GOSPEL OAK DR (__4QVZPQ),__4QVZPQ,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,364951.478,5016280.363,45.28390465,-75.73323725,112
18--100,1/2/2018,2:35 PM,JEANNE D'ARC BLVD @ HARLEQUIN CRES W/BURNT EMB (0004282),4282,02 - Intersection related,03 - P.D. only,07 - SMV other,03 - Snow,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,1,0,0,0,,0,,,,,382336.7415,5039147.861,45.4879471,-75.5080612,113
18--1000,1/18/2018,5:41 PM,DALMENY RD btwn STAGECOACH RD & 4TH LINE RD (__3ZA2C7),__3ZA2C7,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,378691.374,4999736.142,45.13373501,-75.5605674,114
18--10000,9/25/2018,8:10 AM,BRIDLEWOOD DR @ STONEHAVEN DR (0003692),3692,03 - At intersection,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,354796.0297,5016897.353,45.29025215,-75.86261971,115
18--10001,9/25/2018,8:15 AM,BRONSON AVE @ POWELL AVE (0007212),7212,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367387.8794,5029477.214,45.40243467,-75.70051326,116
18--10002,9/25/2018,8:30 AM,BASELINE RD @ CENTREPOINTE DR E/HIGHGATE RD (0011468),11468,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,362061.5549,5023465.522,45.34879802,-75.76924204,117
18--10003,9/25/2018,9:00 AM,BASELINE RD btwn COBDEN RD & BARBARA ANN PRIV (__3ZA1RV),__3ZA1RV,01 - Non intersection,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,3,0,0,0,,0,,,,,361659.59,5023223.141,45.34664979,-75.77439927,118
18--10004,9/25/2018,9:15 AM,TERMINAL AVE btwn TRANSIT & RIVERSIDE DR (__7M1A4Q),__7M1A4Q,01 - Non intersection,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,370589.3478,5030621.026,45.4124327,-75.65946995,119
18--10005,9/25/2018,9:15 PM,BOWESVILLE RD btwn HIGH RD & EARL ARMSTRONG RD (__3ZA7ZY),__3ZA7ZY,01 - Non intersection,03 - P.D. only,07 - SMV other,02 - Rain,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,372173.1818,5018368.294,45.30203627,-75.64090699,120
18--10006,9/25/2018,9:18 AM,SHEFFIELD RD @ WALKLEY RD (0005156),5156,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,2,2,,,,375257.7667,5028784.667,45.39545566,-75.60009539,121
18--10007,9/25/2018,9:19 AM,EAGLESON RD btwn FAULKNER TR & FALLOWFIELD RD (__3ZA410),__3ZA410,01 - Non intersection,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,355923.5615,5012687.759,45.2522922,-75.84867957,122
18--10008,9/25/2018,9:37 PM,HIGHWAY 417 btwn HWY417 IC127 RAMP63 & HWY417 IC127 RAMP67 (__3ZA2RF),__3ZA2RF,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,362109.8493,5024843.048,45.36118896,-75.76846609,123
18--10009,9/25/2018,9:39 AM,INNES RD @ TENTH LINE RD (0004633),4633,02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,383951.7598,5036159.561,45.46087989,-75.48788468,124
18--1001,1/18/2018,5:50 PM,MCCORDICK RD btwn LOCKHEAD RD W & MACKEY RD (__3ZABM2),__3ZABM2,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,01 - Minimal,1,1,,,,366456.4192,4996335.174,45.10430598,-75.71652182,125
18--10010,9/25/2018,9:52 AM,TENTH LINE RD btwn TOMPKINS AVE & CANOTIA PL (__3ZA1TD),__3ZA1TD,01 - Non intersection,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,4,0,0,0,,0,,,,,383234.6704,5037836.461,45.476048,-75.49678507,126
18--10011,9/26/2018,1:15 AM,HWY417 HUNT CLUB IC109 RAMP26 btwn HIGHWAY 417 WB & HUNT CLUB RD EB (e___1GZL),e___1GZL,01 - Non intersection,03 - P.D. only,04 - Sideswipe,02 - Rain,07 - Dark,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,376334.6428,5027744.535,45.38598792,-75.58649378,127
18--10012,9/26/2018,1:37 PM,PRINCE OF WALES DR btwn NATIONAL CAPITAL COMM DRWY & SIR JOHN A CARLIN (__3ZA308B),__3ZA308B,01 - Non intersection,03 - P.D. only,01 - Approaching,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,366835.0892,5028219.727,45.39116934,-75.70773197,128
18--10013,9/26/2018,1:41 PM,STAR TOP RD btwn Continuation of STAR TOP RD & INNES RD (__3ZBN0V),__3ZBN0V,04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,374140.1637,5030684.777,45.41266348,-75.61410078,129
18--10014,9/26/2018,1:46 PM,ST. LAURENT BLVD btwn HWY417 IC115 RAMP36 & TRANSIT (__3ZA1KA),__3ZA1KA,01 - Non intersection,03 - P.D. only,04 - Sideswipe,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,372431.8046,5031650.291,45.42151792,-75.63579197,130
18--10015,9/26/2018,1:50 PM,CEDARVIEW RD @ WEST HUNT CLUB RD (0010267),10267,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,359718.7408,5019554.585,45.31379467,-75.79957208,131
18--10016,9/26/2018,1:53 PM,COBOURG ST @ ST. PATRICK ST (0011483),11483,02 - Intersection related,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,1,01 - Minimal,1,1,,,,368802.2855,5033234.347,45.43611214,-75.68195968,132
18--10017,9/26/2018,10:02 PM,MITCH OWENS RD btwn 8TH LINE RD & ANDERSON RD (__3ZA20Q),__3ZA20Q,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,382381.2884,5018785.787,45.30473946,-75.51069363,133
18--10018,9/26/2018,10:15 AM,BELMONT AVE btwn BRISTOL AVE & RIDEAU RIVER DR (__3ZA9KI),__3ZA9KI,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,369432.9611,5028766.459,45.39585371,-75.67448557,134
18--10019,9/26/2018,10:40 AM,FRANK BENDER ST @ JEANNE D'ARC BLVD (0003635),3635,03 - At intersection,02 - Non-fatal injury,07 - SMV other,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,1,0,0,1,01 - Minimal,1,1,,,,381870.5525,5035883.624,45.45862993,-75.51453636,135
18--1002,1/18/2018,5:51 PM,EARL ARMSTRONG RD @ BOWESVILLE RD (0009411),9411,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,07 - Dark,04 - Slush,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,372560.7408,5017440.463,45.29365062,-75.63609247,136
18--10020,9/26/2018,10:45 AM,CHURCHILL AVE   N btwn RAVENHILL AVE & KENWOOD AVE (__3ZA4OJ),__3ZA4OJ,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,363329.8828,5028053.277,45.38997337,-75.75251377,137
18--10021,9/26/2018,11:00 AM,VANIER PKWY NB btwn BEECHWOOD AVE/ ST. PATRICK ST/CRICHTON ST & DESCHA (__3ZA4SV),__3ZA4SV,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,369620.1198,5033372.255,45.43727764,-75.67148952,138
18--10022,9/26/2018,11:00 AM,RICHARDSON SIDE RD btwn RICHARDSON SIDE RD & KANATA AVE (__3ZA2H5),__3ZA2H5,01 - Non intersection,03 - P.D. only,07 - SMV other,"07 - Fog, mist, smoke, dust",01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,348427.9127,5019174.687,45.31116853,-75.94359988,139
18--10023,9/26/2018,11:15 AM,ARMSTRONG ST @ HOLLAND AVE (0006151),6151,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,364862.6806,5029306.684,45.40112149,-75.73278752,140
18--10024,9/26/2018,11:30 AM,DALY AVE @ KING EDWARD AVE (0007755),7755,02 - Intersection related,03 - P.D. only,04 - Sideswipe,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,00 - Unknown,2,0,0,0,,0,,,,,368591.6476,5032273.527,45.42748628,-75.68477613,141
18--10025,9/26/2018,11:30 PM,HIGHWAY 416 btwn HWY416 IC42 RAMP43 & END (__3ZAZJE),__3ZAZJE,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,372624.514,4993991.861,45.08265615,-75.63846842,142
18--10026,9/26/2018,11:43 AM,ATHANS AVE btwn COUNCILLOR'S WAY/LEVADIA AVE & SIXTH ST (__3ZBOZK),__3ZBOZK,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,373257.4748,5024142.077,45.35388198,-75.62628412,143
18--10027,9/26/2018,Unknown,TWEEDSMUIR AVE btwn TRANSIT & RICHMOND RD (__3ZA0YL),__3ZA0YL,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,363440.9646,5028686.415,45.39566095,-75.75102001,144
18--10028,9/26/2018,Unknown,WESTERN AVE btwn GARRISON ST & WELLINGTON ST W (__3ZA03N),__3ZA03N,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,364333.7492,5028977.817,45.39820759,-75.73958293,145
18--10029,9/26/2018,2:25 PM,INNES RD btwn CYRVILLE RD & STONEHENGE CRES (__3ZA3RE),__3ZA3RE,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,375147.5346,5031187.561,45.41708672,-75.60116029,146
18--1003,1/18/2018,5:58 PM,SOMERSET ST    W btwn MACDONALD ST & DRIVEWAY (THE) (__3ZA40O),__3ZA40O,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,368506.9335,5031404.003,45.41967033,-75.68597108,147
18--10030,9/26/2018,2:52 PM,RUSSELL RD btwn ST. LAURENT BLVD & ST. LAURENT BLVD (__3ZBOFC),__3ZBOFC,01 - Non intersection,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,373437.4676,5029355.868,45.40077586,-75.62326246,148
18--10031,9/26/2018,3:00 PM,HIGHWAY 417 btwn HWY417 IC122 RAMP61 & HWY417 IC121B RAMP16 (__3ZA2Y4),__3ZA2Y4,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,365705.7091,5029146.408,45.39960653,-75.72203985,149
18--10032,9/26/2018,3:20 PM,WOODROFFE AVE @ KNOXDALE RD/MEDHURST DR (0000519),519,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,363419.6892,5021826.487,45.33393792,-75.75210554,150
18--10033,9/26/2018,3:23 PM,BASELINE RD btwn ST. HELEN'S PL & CLYDE AVE (__3ZA4IN),__3ZA4IN,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364357.0858,5024889.521,45.36141981,-75.73977803,151
18--10034,9/26/2018,3:26 PM,HIGHWAY 417 btwn HWY417 IC126 RAMP25 & HWY417 IC124 RAMP57 (__3ZA2R5),__3ZA2R5,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,363840.663,5026729.42,45.37801865,-75.74614949,152
18--10035,9/26/2018,3:28 PM,KING EDWARD AVE SB btwn YORK ST & GEORGE ST (__3ZBOFW),__3ZBOFW,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,368457.8341,5032489.345,45.42944032,-75.68645813,153
18--10036,9/26/2018,3:54 PM,BANK ST btwn FINDLAY CREEK DR & BLAIS RD (__3ZA29M),__3ZA29M,01 - Non intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,376076.84,5019914.844,45.31556628,-75.59091411,154
18--10037,9/26/2018,4:10 PM,BEECHWOOD AVE @ CHARLEVOIX ST/MACKAY ST (0002248),2248,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,1,0,,0,,,,,369185.8403,5033592.458,45.43929906,-75.67701097,155
18--10038,9/26/2018,4:10 PM,HIGHWAY 417 btwn HWY417 IC118 RAMP67 & HWY417 IC117 RAMP36 (__3ZA2YO),__3ZA2YO,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,369844.0204,5031154.327,45.41730081,-75.66892091,156
18--10039,9/26/2018,4:23 PM,DALY AVE btwn KING EDWARD AVE & NELSON ST (__3ZA8Z8),__3ZA8Z8,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368668.3796,5032320.267,45.42789983,-75.68378958,157
18--1004,1/18/2018,6:07 AM,MAPLE GROVE RD btwn LEVECHE WAY & HUNTMAR DR (__3ZACVG),__3ZACVG,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,350169.8326,5016624.24,45.28810848,-75.92161914,158
18--10040,9/26/2018,4:30 PM,KENT ST btwn QUEEN ST & ALBERT ST (__3ZA1XM),__3ZA1XM,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,367196.8705,5031359.348,45.41938661,-75.7027147,159
18--10041,9/26/2018,5:01 PM,COLONNADE RD    S btwn COLONNADE RD & CONCOURSE GT (__3ZA00D),__3ZA00D,04 - At/near private drive,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,2,,2,,,366670.277,5022772.091,45.34216724,-75.7105188,160
18--10042,9/26/2018,5:25 PM,O'CONNOR ST @ SOMERSET ST (0002690),2690,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367855.7174,5031012.867,45.41621001,-75.69434135,161
18--10043,9/26/2018,5:28 PM,CARLING AVE WB btwn GREENVIEW AVE & BRITANNIA RD (__3ZA4VW),__3ZA4VW,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,360091.6658,5024686.142,45.35993921,-75.79424283,162
18--10044,9/26/2018,5:38 PM,LEWIS ST @ METCALFE ST (0007288),7288,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,368120.7123,5030923.575,45.41538266,-75.69096734,163
