Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
15--10061,2015/08/22,2:35 PM,HIGHWAY 417 btwn HWY417 IC126 RAMP61 & HWY417 IC124 RAMP76 (__3ZA2Y2),__3ZA2Y2,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364106.116,5027117.23,45.38148568,-75.74271381,82
15--10062,2015/08/22,2:40 PM,FRANK ST @ METCALFE ST (0007271),7271,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,2,0,0,0,,0,,,,,368205.1481,5030793.212,45.41420205,-75.68990541,83
15--10063,2015/08/22,2:58 PM,RICHMOND RD @ TWEEDSMUIR AVE (0006681),6681,03 - At intersection,02 - Non-fatal injury,07 - SMV other,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,1,0,1,0,02 - Minor,1,,1,,,363518.9718,5028482.91,45.39382331,-75.75004799,84
15--10064,2015/08/22,3:56 PM,LAURIER AVE   W btwn BANK ST & O'CONNOR ST (__3ZA34B),__3ZA34B,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,367559.7095,5031314.338,45.41894917,-75.69808465,85
15--10065,2015/08/22,4:00 PM,BLAIR RD @ INNES RD (0004165),4165,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,1,0,02 - Minor,1,,1,,,375579.4556,5031438.474,45.41930074,-75.59560623,86
15--10066,2015/08/22,4:52 PM,DORIS AVE btwn ELMA ST & ORVILLE KEMP ST (__3ZA7Z4),__3ZA7Z4,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,374862.1265,5021816.178,45.33279601,-75.606136,87
15--10067,2015/08/22,8:00 PM,ROLLING BROOK DR btwn SILVERBIRCH ST & LARIVIERE CRES (__3ZA57E),__3ZA57E,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,380842.0115,5033995.691,45.44175648,-75.52797774,88
15--10068,2015/08/22,8:26 AM,ANN ST @ TIGHE ST (0008991),8991,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,368785.6998,5009761.632,45.22491113,-75.68520574,89
15--10069,2015/08/22,8:41 AM,COLONEL BY DR @ HAWTHORNE AVE/PRETORIA BRIDGE (0002122),2122,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,368767.7102,5030526.289,45.41174917,-75.68275322,90
15--1007,2015/01/16,1:15 AM,JOCKVALE RD btwn BREN-MAUR RD & RIVERSTONE DR (__33D305),__33D305,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,365149.4424,5013570.692,45.25950611,-75.73104331,91
15--10070,2015/08/22,8:50 PM,PLEASANT PARK RD btwn LEMAY CRES & SAUNDERSON DR (__3ZA757),__3ZA757,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,373131.402,5028666.35,45.39460183,-75.62726703,92
15--10071,2015/08/22,9:42 AM,BASELINE RD/HWY 416 RICHMOND IC75R53 @ RICHMON (0000148),148,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,358635.885,5021821.299,45.33427457,-75.81313527,93
15--10072,2015/08/23,1:41 AM,REGIONAL ROAD 174 btwn WEST ST & FAUBERT ST (__3ZA27W),__3ZA27W,01 - Non intersection,03 - P.D. only,03 - Rear end,"07 - Fog, mist, smoke, dust",07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,390017.4447,5042640.865,45.51847749,-75.40921118,94
15--10073,2015/08/23,10:17 AM,KENNEVALE DR @ STRANDHERD DR (0010896),10896,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,361491.2748,5014100.153,45.26457454,-75.77759046,95
15--10074,2015/08/23,10:25 PM,EAGLESON RD btwn AKINS RD & RUSHMORE RD (__3ZA42M),__3ZA42M,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,356737.1459,5010560.614,45.23309206,-75.83853725,96
15--10075,2015/08/23,11:28 AM,BANK ST @ LISGAR ST (0006952),6952,03 - At intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,1,01 - Minimal,1,1,,,,367603.2724,5031063.488,45.41668819,-75.69756005,97
15--10076,2015/08/23,11:33 AM,CHARTWELL AVE E @ CRAIG HENRY DR (0010250),10250,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,362477.6982,5021866.241,45.33437369,-75.76411822,98
15--10077,2015/08/23,12:35 PM,ST. LAURENT BLVD @ TREMBLAY RD (0002573),2573,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,372594.9932,5031241.936,45.41782794,-75.63376315,99
15--10078,2015/08/23,12:50 PM,INDUSTRIAL AVE btwn TRAINYARDS DR & RUSSELL RD (__3ZA3R9),__3ZA3R9,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,4,4,,,,371963.5532,5030478.529,45.41102004,-75.64193437,100
15--10709,2015/09/09,8:00 AM,AVIATION PKWY @ OGILVIE RD (0004114),4114,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373110.7055,5032371.366,45.42793984,-75.62701789,101
15--1071,2015/01/16,7:07 AM,ROGER STEVENS DR btwn THIRD LINE RD S & HWY416 IC49 RAMP34 (__3ZA39B),__3ZA39B,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,03 - Dawn,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,368377.2298,5000494.464,45.14156179,-75.69158775,102
15--10710,2015/09/09,8:08 PM,HENDERSON AVE btwn SOMERSET ST E & TEMPLETON ST (__3ZA44A),__3ZA44A,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,369080.6961,5031636.138,45.42170652,-75.67861017,103
15--10711,2015/09/09,9:00 AM,WOODROFFE AVE @ KNOXDALE RD/MEDHURST DR (0000519),519,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,363420.4106,5021826.127,45.33393462,-75.75209638,104
15--10712,2015/09/09,9:20 PM,HWY 417 RIVERSID IC117R25 @ RIVERSIDE DR (0011962),11962,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,370819.4066,5031035.402,45.41613942,-75.65647551,105
15--10713,2015/09/09,9:26 PM,BANK ST @ JOHNSTON RD (0006967),6967,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,370851.7305,5024839.888,45.3603914,-75.65689175,106
15--10529,2015/09/04,10:30 AM,NIXON DR btwn SNAKE ISLAND RD & CABIN RD (__3ZA72K),__3ZA72K,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,373754.4134,5002081.749,45.15533967,-75.62300322,107
15--10714,2015/09/10,1:00 PM,SCALA AVE btwn LICHEN AVE & ST. BRUNO ST (__4RPBG2),__4RPBG2,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,385123.405,5036363.376,45.4625799,-75.47287193,108
15--10715,2015/09/10,1:07 AM,RIDGEBROOK DR btwn MEADOWBROOK RD & BROOKMILL LANE (__3ZA8L2),__3ZA8L2,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,374538.702,5031596.171,45.42082412,-75.60888064,109
15--10716,2015/09/10,1:13 PM,SMYTH RD E/LANCASTER RD @ ST. LAURENT BLVD N/R (0002256),2256,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373364.351,5029424.26,45.40139838,-75.62418679,110
15--10717,2015/09/10,1:35 AM,SPLINTER CRES btwn TORSA CRT & DUMAURIER AVE (__3ZAZR6),__3ZAZR6,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,359926.3929,5023610.194,45.35027086,-75.79647223,111
15--10718,2015/09/10,10:15 AM,MACLAREN ST btwn ELGIN ST & CARTIER ST (__3ZA9US),__3ZA9US,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368220.7693,5031133.952,45.4172665,-75.68966199,112
15--10719,2015/09/10,10:50 AM,HOLLAND AVE btwn ARMSTRONG ST & WELLINGTON ST W (__3ZA4QQ),__3ZA4QQ,04 - At/near private drive,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,1,0,0,01 - Minimal,1,1,,,,364893.7109,5029227.573,45.40040701,-75.73240082,113
15--1072,2015/01/16,7:22 PM,STRANDHERD DR @ WOODROFFE AVE (0009688),9688,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,366107.1179,5015393.703,45.27582669,-75.71861696,114
15--10720,2015/09/10,11:02 AM,PINECREST RD/HWY 417 PINECRE IC129R63 @ TRANSI (0008264),8264,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,3,0,0,0,02 - Minor,1,,1,,,360388.3853,5023677.018,45.35083567,-75.79056918,115
15--10721,2015/09/10,Unknown,OSGOODE ST btwn RUSSELL AVE & CHAPEL ST (__3ZA8KO),__3ZA8KO,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,369221.7766,5032078.776,45.42567623,-75.67674972,116
15--10722,2015/09/10,12:30 PM,CADBORO RD btwn OGDEN ST & OGILVIE RD (__3ZA7US),__3ZA7US,04 - At/near private drive,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,373592.7942,5032685.104,45.43071544,-75.6208139,117
15--10723,2015/09/10,2:55 PM,HIGHWAY 417 btwn HWY417 IC127 RAMP35 & HWY417 IC127 RAMP25 (__3ZA2RE),__3ZA2RE,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,362146.3447,5024846.047,45.36121296,-75.76799993,118
15--10724,2015/09/10,3:30 PM,KING EDWARD AVE @ OSGOODE ST/THOMAS MORE PRIV (0007750),7750,03 - At intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368850.4275,5031851.494,45.42366533,-75.68152428,119
15--10725,2015/09/10,3:33 AM,WOODROFFE AVE btwn MEADOWLANDS DR/TALLWOOD DR & NORICE ST (__3ZBOCG),__3ZBOCG,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,363075.4283,5022677.521,45.34162414,-75.75639717,120
15--10726,2015/09/10,3:37 PM,ORANGEVILLE ST/HWY 417 ROCHEST IC121BR51 @ ROC (0006465),6465,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,366777.7043,5029520.479,45.40287824,-75.70830135,121
15--10727,2015/09/10,3:49 PM,LYNDALE AVE @ PARKDALE AVE (0006504),6504,03 - At intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,364860.9816,5029929.219,45.40672307,-75.73273339,122
15--10728,2015/09/10,3:55 PM,CASTLEFRANK RD @ KATIMAVIK RD (0003228),3228,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,351950.4529,5018943.156,45.30885748,-75.89870027,123
15--10729,2015/09/10,3:56 PM,RICHMOND RD btwn WOODROFFE AVE & LOCKHART AVE (__3ZBPOH),__3ZBPOH,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,361599.8215,5026674.613,45.37771075,-75.77476524,124
15--1073,2015/01/16,7:23 AM,CUMMINGS AVE btwn EADY CRT & STRATHAVEN PRIV (__5J9TPH),__5J9TPH,04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,372687.35,5032319.987,45.42751877,-75.63243465,125
15--10730,2015/09/10,4:00 PM,ALBION RD btwn QUINN RD & DEL ZOTTO AVE (__3ZA3SA),__3ZA3SA,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,373677.6604,5019972.589,45.3163253,-75.62150225,126
15--10731,2015/09/10,4:10 PM,275 E OF HAWTHORNE RD/OC TRANSPO TURNAROUND @ HUNT CLUB RD (0016285),16285,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,1,0,,0,,,,,375721.2322,5026539.337,45.37520653,-75.59449924,127
15--10732,2015/09/10,4:20 PM,OGILVIE RD @ CITY PARK DR E/CSIS HQ ACCESS (0003696),3696,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,374189.4489,5033008.775,45.43356871,-75.61314383,128
15--10733,2015/09/10,5:12 PM,JEANNE D'ARC BLVD @ ORLEANS BLVD N (0003792),3792,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,380029.4485,5038105.238,45.47881892,-75.5377342,129
15--10734,2015/09/10,5:15 PM,NICHOLAS ST NB OFF RAMP TO NICHOLAS ST SB @ SB RAMP FROM WALLER/NICHOLAS/MACKENZIE KING BR (0015517),15517,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,03 - Yield sign,01 - Functioning,2,0,0,0,,0,,,,,368343.7671,5031925.152,45.42437429,-75.68798854,130
15--10735,2015/09/10,5:15 PM,HIGHWAY 417 btwn HWY417 IC118 RAMP67 & HWY417 IC117 RAMP36 (__3ZA2YO),__3ZA2YO,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,370212.9084,5031118.435,45.41694348,-75.66421283,131
15--10736,2015/09/10,5:22 PM,CADBORO RD @ OGILVIE RD (0012429),12429,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373600.7221,5032663.482,45.43052012,-75.62071561,132
15--10737,2015/09/10,5:30 PM,GLADSTONE AVE btwn PRESTON ST & ROCHESTER ST (__3ZA31S),__3ZA31S,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,366640.3557,5029774.953,45.40518008,-75.71002375,133
15--10738,2015/09/10,5:35 PM,INDUSTRIAL AVE @ RIVERSIDE DR (0011905),11905,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,370683.2772,5030592.193,45.41216444,-75.65827388,134
15--10739,2015/09/10,5:43 PM,MONTREAL RD btwn MONTGOMERY ST & PALACE ST (__3ZA3KD),__3ZA3KD,04 - At/near private drive,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,1,0,0,02 - Minor,1,,1,,,369904.563,5032971.143,45.43364217,-75.66790729,135
15--1074,2015/01/16,7:26 AM,FISHER AVE btwn 220 S OF TRENT ST & MCCOOEY LANE (__3ZA30SB),__3ZA30SB,04 - At/near private drive,03 - P.D. only,07 - SMV other,05 - Drifting Snow,03 - Dawn,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,365923.6196,5026596.851,45.3766472,-75.71957246,136
15--10740,2015/09/10,5:51 PM,FINDLAY CREEK DR btwn DEVONWOOD CIRC & BANK ST (__45KVBB),__45KVBB,04 - At/near private drive,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,1,0,0,01 - Minimal,1,1,,,,375719.9058,5020382.488,45.3198101,-75.59539903,137
15--10741,2015/09/10,6:00 PM,THORNTON AVE btwn RALPH ST & MONK ST (__3ZA9NR),__3ZA9NR,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368221.9506,5029208.8,45.3999445,-75.68989457,138
15--10742,2015/09/10,7:22 AM,HERON RD WB btwn RIVERSIDE DR & BRONSON AVE RAMP 36 (__3ZA4TO),__3ZA4TO,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,1,02 - Minor,1,,1,,,368318.5824,5026672.086,45.37711112,-75.68898688,139
15--10743,2015/09/10,7:23 AM,CUMMINGS AVE @ BURN ST (0008485),8485,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,372325.1901,5033237.45,45.43580872,-75.63693652,140
15--10744,2015/09/10,7:30 PM,HIGHWAY 417 btwn HWY417 IC123 RAMP62 & HWY417 IC122 RAMP16 (__3ZA2R9),__3ZA2R9,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,365130.206,5028709.928,45.39572901,-75.72944357,141
15--10745,2015/09/10,7:51 AM,GREENBANK RD btwn PINECREST RD & HWY417 IC129 RAMP35 (__3ZAZYB),__3ZAZYB,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,360458.3238,5023502.504,45.34925985,-75.78969632,142
15--10746,2015/09/10,8:09 AM,BOWESVILLE RD/HIGH RD @ LEITRIM RD (0012439),12439,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,2,0,0,0,,0,,,,,371674.2111,5019287.212,45.31035213,-75.6471448,143
15--10747,2015/09/10,8:23 AM,CATHERINE ST @ METCALFE ST (0011239),11239,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368394.4274,5030486.203,45.41142251,-75.68752694,144
15--10748,2015/09/10,8:25 AM,TENTH LINE RD @ CHARLEMAGNE BLVD N/TOMPKINS AV (0009222),9222,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,383183.9299,5037978.963,45.47733581,-75.49741123,145
15--10749,2015/09/10,8:57 PM,OTTAWA RIVER PKWY EB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & ISLAND P (__3ZA24JA),__3ZA24JA,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364261.3879,5030185.185,45.40907739,-75.74036152,146
15--1075,2015/01/16,7:28 AM,PRINCE OF WALES DR btwn BARNSTONE DR & FAIRPARK DR (__4N784B),__4N784B,01 - Non intersection,03 - P.D. only,05 - Turning movement,03 - Snow,03 - Dawn,05 - Packed snow,10 - No control,,2,0,0,0,,0,,,,,367239.1365,5015008.282,45.27225909,-75.7042388,147
15--10750,2015/09/10,9:05 PM,RIVERDALE AVE btwn SUNNYSIDE AVE & SOUTHERN DR (__3ZA9K5),__3ZA9K5,01 - Non intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,369077.4515,5028897.138,45.39706224,-75.67900876,148
15--10751,2015/09/11,1:01 PM,FAIRMONT AVE btwn GLADSTONE AVE & EDGAR ST (__3ZA05L),__3ZA05L,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,365755.1927,5029296.625,45.40095384,-75.72138928,149
15--10752,2015/09/11,1:58 PM,RIVERSIDE DR NB btwn INDUSTRIAL AVE & TREMBLAY RD (__3ZA4SE),__3ZA4SE,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,02 - Minor,1,,1,,,370689.7637,5030606.607,45.41229352,-75.65818909,150
15--10753,2015/09/11,10:01 AM,BLACKBURN BYPASS @ NAVAN RD (0004201),4201,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,379617.6971,5033274.681,45.43540145,-75.54373516,151
15--10754,2015/09/11,10:27 PM,L'ALLEMAND ST @ MONTREAL RD (0009796),9796,02 - Intersection related,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,1,0,0,0,,0,,,,,370570.9864,5033347.867,45.43696941,-75.65934041,152
15--10755,2015/09/11,11:11 AM,KING EDWARD AVE @ LAURIER AVE (0002170),2170,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368738.9865,5032033.502,45.42531317,-75.68292457,153
15--10756,2015/09/11,11:29 AM,LESTER RD btwn ALBION RD & UPLANDS DR (__3ZA2SC),__3ZA2SC,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,371543.6048,5021510.117,45.33036564,-75.6485107,154
15--10757,2015/09/11,11:52 AM,DWYER HILL RD @ GOLF CLUB WAY (0013656),13656,02 - Intersection related,03 - P.D. only,03 - Rear end,"07 - Fog, mist, smoke, dust",01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,341462.889,5006731.92,45.19960018,-76.03334167,155
15--10758,2015/09/11,Unknown,SELBY AVE btwn CHURCHILL AVE N & FERNDALE AVE (__3ZA2LJ),__3ZA2LJ,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,363001.1191,5029032.68,45.39881329,-75.75659652,156
15--10759,2015/09/11,12:00 PM,RICHMOND RD btwn WINSTON AVE & CHURCHILL AVE N (__3ZA4OS),__3ZA4OS,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,363063.7949,5028179.194,45.39112854,-75.75589682,157
15--1076,2015/01/16,7:40 AM,HERON RD @ WALKLEY RD (0011256),11256,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,03 - Dawn,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,372268.139,5027085.864,45.38046496,-75.63850748,158
15--10760,2015/09/11,12:30 PM,CARLING AVE @ KEMPSTER AVE/FAMOUS PLAYERS THEA (0002395),2395,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,359209.951,5024119.869,45.35491287,-75.80555876,159
15--10761,2015/09/11,12:30 PM,BRONSON AVE @ SUNNYSIDE AVE/UNIVERSITY RD - CA (0007209),7209,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367922.7101,5028092.628,45.38992855,-75.69385927,160
15--10762,2015/09/11,2:40 PM,KENT ST @ SLATER ST (0002114),2114,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367262.4281,5031251.506,45.41841043,-75.70189078,161
15--10763,2015/09/11,2:54 PM,BANK ST btwn STRATHCONA AVE & PATTERSON AVE (__3ZA3OF),__3ZA3OF,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,1,02 - Minor,1,,1,,,368143.755,5030018.108,45.40723348,-75.69078932,162
15--10764,2015/09/11,3:01 PM,INDUSTRIAL AVE @ RUSSELL RD (0007732),7732,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,372465.0079,5030279.193,45.4091782,-75.63555599,163
