X,Y,Location,Geo_ID,Total_Collisions,F2015_Total,F2016_Total,F2017_Total,F2018_Total,F2019_Total,Total_Cyclists_Collisions,F2015_Cyclist,F2016_Cyclists,F2017_Cyclists,F2018_Cyclists,F2019_Cyclists,Total_Pedestrians,F2015_Pedestrians,F2016_Pedestrians,F2017_Pedestrians,F2018_Pedestrians,F2019_Pedestrians,Xcoord,Ycoord,Longitude,Latitude,ObjectId
-76.0107454639705,45.2898210678171,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56 (__3ZA2Q2),__3ZA2Q2,71,10,12,15,20,14,0,0,0,0,0,0,0,0,0,0,0,0,343177.3579,5016768.262,-76.0107454639705,45.2898210678171,100
-75.9676375478786,45.3627953472512,SECOND LINE RD btwn MALEY LANE & WILD ACRE LANE (__3ZAC4W),__3ZAC4W,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,346505.179,5024899.099,-75.9676375478786,45.3627953472512,101
-75.9673734237957,45.3814416594018,DUNROBIN RD btwn KERWIN RD & ROCHON WAY (__3ZA3EG),__3ZA3EG,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346512.1611,5026971.361,-75.9673734237957,45.3814416594018,102
-75.9684930990765,45.2479980484211,HWY 7 HAZELDEAN RD IC RAMP 52 btwn HAZELDEAN RD & HIGHWAY 7 (__7J4SG4),__7J4SG4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346522.2824,5012141.624,-75.9684930990765,45.2479980484211,103
-75.9675292883847,45.3442430834691,OLD CARP RD btwn HUNTMAR DR & SECOND LINE RD (__3ZACVV),__3ZACVV,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,346527.2918,5022837.488,-75.9675292883847,45.3442430834691,104
-75.9675216602053,45.2759073696106,RAMP btwn Continuation of RAMP & END (2) (__7JQ7IZ),__7JQ7IZ,7,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,346578.0638,5015243.571,-75.9675216602053,45.2759073696106,105
-75.9669105149304,45.326209853428,HUNTMAR DR btwn OLD CARP RD & BRADLEY SIDE RD (__3ZACWD),__3ZACWD,23,5,4,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,346589.0438,5020833.827,-75.9669105149304,45.326209853428,106
-75.9663614822475,45.3707580841613,MARCH RD btwn SECOND LINE RD & DUNROBIN RD (__3ZA3FQ),__3ZA3FQ,5,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,346599.2807,5025784.642,-75.9663614822475,45.3707580841613,107
-75.9678124218536,45.1884201836557,MUNSTER RD btwn FLEWELLYN RD & FALLOWFIELD RD (__3ZBNAA),__3ZBNAA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,346619.3642,5005521.392,-75.9678124218536,45.1884201836557,108
-75.965991955362,45.3689761190817,MONAGHAN LANE btwn SECOND LINE RD & TO BE DETERMINED (__3ZA5JG),__3ZA5JG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346629.5388,5025586.808,-75.965991955362,45.3689761190817,109
-75.9651323227895,45.4567684502578,THOMAS A. DOLAN PKWY btwn OLD MAPLE LANE & BARLOW CRES (__3ZAC2D),__3ZAC2D,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,346632.0098,5035343.5,-75.9651323227895,45.4567684502578,110
-75.9654906140287,45.4086319242097,BERRY SIDE RD btwn FIFTH LINE RD & END (__3ZAC31),__3ZAC31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,346639.5418,5029993.947,-75.9654906140287,45.4086319242097,111
-75.9661860011404,45.27561485612,HIGHWAY 417 btwn HWY417 IC145 RAMP56 & Continuation of HIGHWAY 417 (__3ZA2Q3),__3ZA2Q3,5,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,346683.0743,5015211.758,-75.9661860011404,45.27561485612,112
-75.9659698683748,45.2882086959122,CARP RD btwn RICHARDSON SIDE RD & HWY417 IC144 RAMP62 (__3ZA3FS),__3ZA3FS,13,2,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,346690.7629,5016611.375,-75.9659698683748,45.2882086959122,113
-75.9656783660818,45.2973391186431,RICHARDSON SIDE RD btwn CARP RD & OAK CREEK RD (__3ZAC40),__3ZAC40,10,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,346706.9041,5017626.157,-75.9656783660818,45.2973391186431,114
-75.9655612949768,45.2495708436467,HAZELDEAN RD btwn RAMP & RAMP (__7JQ7J3),__7JQ7J3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346751.2656,5012317.922,-75.9655612949768,45.2495708436467,115
-75.9644984489867,45.2761800623673,HIGHWAY 417 btwn HWY417 IC145 RAMP55 & HWY417 IC144 RAMP51 (__3ZA2Q4),__3ZA2Q4,10,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,346815.0626,5015275.445,-75.9644984489867,45.2761800623673,116
-75.9644857126346,45.2736679982088,WILLOWLEA RD btwn MOONSTONE RD & WESTBROOK RD (__3ZAC5Q),__3ZAC5Q,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,346817.9157,5014996.296,-75.9644857126346,45.2736679982088,117
-75.966018116397,45.1014300649646,ASHTON STATION RD btwn FRANKTOWN RD & KING'S CREEK RD(BECKWITH TWP) (__3ZAC63),__3ZAC63,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346824.2274,4995855.678,-75.966018116397,45.1014300649646,118
-75.9632488631492,45.3594208901997,SECOND LINE RD btwn WILD ACRE LANE & SHARNE LANE (__3ZBNBH),__3ZBNBH,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,346851.4874,5024526.386,-75.9632488631492,45.3594208901997,119
-75.9632375819944,45.1416402149694,DWYER HILL RD btwn BLEEKS RD & COPELAND RD (__3ZA3FD),__3ZA3FD,6,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,347013.3916,5000325.4,-75.9632375819944,45.1416402149694,120
-75.9604995134537,45.376695195146,DUNROBIN RD btwn WAYBURN AVE & RIDDELL DR (__3ZA3EE),__3ZA3EE,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,347054.0201,5026447.481,-75.9604995134537,45.376695195146,121
-75.9600574175497,45.2790046970411,HIGHWAY 417 btwn HWY417 IC144 RAMP51 & HWY417 IC144 RAMP35 (__3ZA2Q5),__3ZA2Q5,7,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,347161.4008,5015591.659,-75.9600574175497,45.2790046970411,122
-75.9592812289379,45.3563842757788,SECOND LINE RD btwn PANANDRICK VIEW DR & THOMAS FULLER DR (__3ZAC4T),__3ZAC4T,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347164.5955,5024191.014,-75.9592812289379,45.3563842757788,123
-75.9589373416205,45.3743470803074,DUNROBIN RD btwn MARCH RD & RIDDELL DR (__3ZBOB5),__3ZBOB5,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347178.1242,5026187.361,-75.9589373416205,45.3743470803074,124
-75.9605638536662,45.180253819877,BILTMORE CRES btwn FALLOWFIELD RD & MUNSTER RD (__4LVLQD),__4LVLQD,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,347195.0185,5004617.69,-75.9605638536662,45.180253819877,125
-75.959573446077,45.2789977916489,HWY417 IC144 RAMP51 btwn HIGHWAY 417 & CARP RD (__3ZAY8H),__3ZAY8H,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,347199.3761,5015591.146,-75.959573446077,45.2789977916489,126
-75.9580017112022,45.4112514492659,FIFTH LINE RD btwn BERRY SIDE RD & KERWIN RD (__30G2UO),__30G2UO,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347223.7858,5030288.973,-75.9580017112022,45.4112514492659,127
-75.9577562093883,45.3969299879566,KERWIN RD btwn MOWBRAY ST & FIFTH LINE RD (__3ZBNC2),__3ZBNC2,7,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,347253.7276,5028697.58,-75.9577562093883,45.3969299879566,128
-75.9588559546935,45.2802793311923,HIGHWAY 417 btwn Continuation of HIGHWAY 417 & HWY417 IC144 RAMP16 (__3ZA2Q6),__3ZA2Q6,14,1,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,347254.7114,5015733.936,-75.9588559546935,45.2802793311923,129
-75.9601519478835,45.1182463114024,FRANKTOWN RD btwn SILVER FOX WAY & SKEEL CRT (__3ZA3FC),__3ZA3FC,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347273.4191,4997727.411,-75.9601519478835,45.1182463114024,130
-75.9590959489353,45.2024403241268,FLEWELLYN RD btwn MUNSTER RD & CONLEY RD (__3ZACRD),__3ZACRD,12,4,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,347293.8696,5007083.923,-75.9590959489353,45.2024403241268,131
-75.9583077930298,45.2824528366822,HWY417 IC144 RAMP62 btwn CARP RD & HWY417 IC144 RAMP63 (__3ZAY8Q),__3ZAY8Q,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347296.094,5015975.758,-75.9583077930298,45.2824528366822,132
-75.9568036796093,45.4371833253374,PINHEY POINT RD btwn SIXTH LINE RD & END (__3ZA1EE),__3ZA1EE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347298.0973,5033171.386,-75.9568036796093,45.4371833253374,133
-75.9575110332532,45.2814224197926,CARP RD btwn HWY417 IC144 RAMP16 & HWY417 IC144 RAMP35 (__3ZA3F4),__3ZA3F4,9,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,347359.3707,5015861.672,-75.9575110332532,45.2814224197926,134
-75.9565328831472,45.377074255839,RIDDELL DR btwn CAMPBELL REID CRT & MORAN ST (__3ZA42A),__3ZA42A,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347364.4046,5026491.695,-75.9565328831472,45.377074255839,135
-75.9574116302062,45.2825155787454,HWY417 IC144 RAMP63 btwn CARP RD & HWY417 IC144 RAMP62 (__3ZAY8P),__3ZAY8P,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347366.3516,5015983.203,-75.9574116302062,45.2825155787454,136
-75.9571183825139,45.2792408141725,HWY417 IC144 RAMP35 btwn HIGHWAY 417 & CARP RD (__3ZAY8O),__3ZAY8O,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347391.8072,5015619.446,-75.9571183825139,45.2792408141725,137
-75.9564422469877,45.2825101325085,HWY417 IC144 RAMP16 btwn CARP RD & HIGHWAY 417 (__3ZAY8V),__3ZAY8V,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347442.4043,5015983.11,-75.9564422469877,45.2825101325085,138
-75.9548745601815,45.4268438736529,SIXTH LINE RD btwn PINHEY POINT RD & BERRY SIDE RD (__3ZA420),__3ZA420,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,347456.8143,5032023.394,-75.9548745601815,45.4268438736529,139
-75.9560749859263,45.2718322635076,WALGREEN RD btwn WESTBROOK RD & WESTBROOK RD (__3ZACM5),__3ZACM5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,347479.2201,5014796.715,-75.9560749859263,45.2718322635076,140
-75.9545585053378,45.3722702890499,MARCH RD btwn DUNROBIN RD & MURPHY CRT (__3ZA3DI),__3ZA3DI,25,5,7,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,347522.6552,5025958.886,-75.9545585053378,45.3722702890499,141
-75.9547038234624,45.3528724789989,SECOND LINE RD btwn THOMAS FULLER DR & OLD CARP RD (__3ZACV7),__3ZACV7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347525.8716,5023803.175,-75.9547038234624,45.3528724789989,142
-75.9551048907885,45.2795146875756,CARP RD btwn HWY417 IC144 RAMP51 & HWY417 IC144 RAMP25 (__3ZA3D5),__3ZA3D5,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,347549.5701,5015650.946,-75.9551048907885,45.2795146875756,143
-75.9532212071545,45.4165425402578,BERRY SIDE RD btwn FIFTH LINE RD & SIXTH LINE RD (__3ZACTD),__3ZACTD,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347593.9732,5030879.497,-75.9532212071545,45.4165425402578,144
-75.9542945027423,45.2831607973728,HIGHWAY 417 btwn HWY417 IC144 RAMP16 & HWY417 IC144 RAMP61 (__3ZA2QU),__3ZA2QU,14,2,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,347610.4066,5016056.554,-75.9542945027423,45.2831607973728,145
-75.9542435569805,45.2766612252851,WESTBROOK RD btwn CARP RD & WALGREEN RD (__3ZACM9),__3ZACM9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347619.2919,5015334.309,-75.9542435569805,45.2766612252851,146
-75.9541415540032,45.2824682401173,HWY417 IC144 RAMP25 btwn CARP RD & HIGHWAY 417 (__3ZAY7G),__3ZAY7G,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,347622.9264,5015979.674,-75.9541415540032,45.2824682401173,147
-75.9550837908651,45.1552073769699,BLEEKS RD btwn DWYER HILL RD & BAYBERRY LANE (__3ZACSU),__3ZACSU,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347644.4767,5001837.322,-75.9550837908651,45.1552073769699,148
-75.9537239512626,45.2836890879395,HWY417 IC144 RAMP61 btwn HWY417 IC144 RAMP63 & HIGHWAY 417 (__3ZAY8I),__3ZAY8I,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,347654.7684,5016115.564,-75.9537239512626,45.2836890879395,149
-75.9537261575813,45.283026077289,HIGHWAY 417 btwn HWY417 IC144 RAMP35 & HWY417 IC144 RAMP25 (__3ZA2QT),__3ZA2QT,29,5,10,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,347655.0945,5016041.885,-75.9537261575813,45.283026077289,150
-75.9537248833835,45.2784075705787,CARP RD btwn HWY417 IC144 RAMP25 & WESTBROOK RD (__3ZA3D3),__3ZA3D3,15,5,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,347658.6716,5015528.649,-75.9537248833835,45.2784075705787,151
-75.9533539997503,45.2569505102215,HAZELDEAN RD btwn JINKINSON RD/HAZELDEAN IC RAMP 62 & KITTIWAKE DR (__7JQ7JL),__7JQ7JL,9,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,347703.9314,5013144.412,-75.9533539997503,45.2569505102215,152
-75.9528535033501,45.3054736277404,RICHARDSON SIDE RD btwn OAK CREEK RD & HUNTMAR DR (__3ZACYD),__3ZACYD,6,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347706.623,5018536.864,-75.9528535033501,45.3054736277404,153
-75.9538570719513,45.1771922520156,MUNSTER RD btwn BILTMORE CRES & MANSFIELD RD (__3ZA3EZ),__3ZA3EZ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347724.4138,5004281.018,-75.9538570719513,45.1771922520156,154
-75.9526157510149,45.2683844036019,ROTHBOURNE RD btwn MOONSTONE RD & CARP RD (__3ZACM4),__3ZACM4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347753.2504,5014415.405,-75.9526157510149,45.2683844036019,155
-75.9515864769094,45.27673182649,CARP RD btwn WESTBROOK RD & LLOYDALEX CRES (__3ZA3DZ),__3ZA3DZ,6,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,347827.7093,5015343.569,-75.9515864769094,45.27673182649,156
-75.9516608575439,45.2231855959334,FERNBANK RD btwn JINKINSON RD & BLACK'S SIDE RD (__3ZACRF),__3ZACRF,8,1,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,347862.3175,5009393.177,-75.9516608575439,45.2231855959334,157
-75.9505024471721,45.330035687433,TERRY FOX DR btwn HUNTSVILLE DR & OLD SECOND LINE RD (__8IAYIU),__8IAYIU,28,5,6,9,1,7,1,0,0,1,0,0,0,0,0,0,0,0,347872.377,5021267.622,-75.9505024471721,45.330035687433,158
-75.9499466515173,45.381265182338,RIDDELL DR btwn MORAN ST & MARCH VALLEY RD (__3ZBOCH),__3ZBOCH,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347877.0563,5026960.928,-75.9499466515173,45.381265182338,159
-75.9496107732323,45.3684637938861,MARCH RD btwn MURPHY CRT & MAXWELL RD (__3ZA3DH),__3ZA3DH,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,347913.0867,5025538.516,-75.9496107732323,45.3684637938861,160
-75.9513387330181,45.132068405111,DWYER HILL RD btwn COPELAND RD & FRANKTOWN RD (__3ZA3E6),__3ZA3E6,5,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,347956.3897,4999268.032,-75.9513387330181,45.132068405111,161
-75.9507017864174,45.1240754782339,FRANKTOWN RD btwn SKEEL CRT & DWYER HILL RD (__3ZA3E5),__3ZA3E5,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,348012.5252,4998380.173,-75.9507017864174,45.1240754782339,162
-75.9482200949658,45.3514003915726,OAKSIDE CRES btwn GOWARD DR & GOWARD DR (__5DCWPE),__5DCWPE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348035.0152,5023643.046,-75.9482200949658,45.3514003915726,163
-75.9482372342835,45.3478043239005,SECOND LINE RD btwn GOWARD DR & KLONDIKE RD (__3ZACVS),__3ZACVS,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348036.4101,5023243.415,-75.9482372342835,45.3478043239005,164
-75.948826759516,45.269859712647,SIROCCO CRES btwn BLACKBIRD LANE & WYTENBURG GT (__4VCKJT),__4VCKJT,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348049.4521,5014581.375,-75.948826759516,45.269859712647,165
-75.948500373838,45.2686507946224,BLACKBIRD LANE btwn SIROCCO CRES & SIROCCO CRES (__4VCKJ5),__4VCKJ5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,348075.9816,5014447.208,-75.948500373838,45.2686507946224,166
-75.9483175405479,45.2741682367729,CARP RD btwn LLOYDALEX CRES & ROTHBOURNE RD (__3ZBOBC),__3ZBOBC,11,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,348086.1341,5015060.437,-75.9483175405479,45.2741682367729,167
-75.9477422526462,45.3105387885413,HUNTMAR DR btwn BRADLEY SIDE RD & RICHARDSON SIDE RD (__3ZACWB),__3ZACWB,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,348103.5845,5019102.472,-75.9477422526462,45.3105387885413,168
-75.9472637220131,45.3532298769055,OLD CARP RD btwn SECOND LINE RD & MARCHBROOK CIRC (__3ZBPN3),__3ZBPN3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348108.5569,5023846.866,-75.9472637220131,45.3532298769055,169
-75.9476852476011,45.2752044606599,LLOYDALEX CRES btwn CARP RD & ROTHBOURNE RD (__4WLIZE),__4WLIZE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348134.9564,5015175.928,-75.9476852476011,45.2752044606599,170
-75.9471414211283,45.2648740301813,SMOKETREE CRES btwn KITTIWAKE DR & DEW GT (__4TYFFS),__4TYFFS,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348185.4951,5014028.242,-75.9471414211283,45.2648740301813,171
-75.9467296734352,45.2874608145071,HIGHWAY 417 btwn HWY417 IC144 RAMP25 & HWY417 IC142 RAMP51 (__3ZA20J),__3ZA20J,27,3,0,10,5,9,0,0,0,0,0,0,0,0,0,0,0,0,348200.5856,5016538.443,-75.9467296734352,45.2874608145071,172
-75.9469476538783,45.1925274115927,FALLOWFIELD RD btwn MUNSTER RD & CONLEY RD (__3ZA3EQ),__3ZA3EQ,11,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,348255.7943,5005988.821,-75.9469476538783,45.1925274115927,173
-75.9470337120385,45.171088158446,MUNSTER RD btwn MANSFIELD RD & OWLSHEAD RD (__3ZA3EY),__3ZA3EY,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,348265.3428,5003606.355,-75.9470337120385,45.171088158446,174
-75.9459592137622,45.2671357221983,CHANTILLY GT btwn KITTIWAKE DR & KITTIWAKE DR (__30KGIN),__30KGIN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,348276.5421,5014280.211,-75.9459592137622,45.2671357221983,175
-75.9449338177971,45.3514712245045,TESKIWA CRES btwn GOWARD DR & HALTON TER (__49PV0S),__49PV0S,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348292.4589,5023652.687,-75.9449338177971,45.3514712245045,176
-75.9446981852268,45.3526929808887,GOWARD DR btwn EDGEMOORE CRES & HALTON TER (__49PV1N),__49PV1N,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,348309.9858,5023788.585,-75.9446981852268,45.3526929808887,177
-75.9440225022574,45.3452316340574,ABBEYDALE CIRC btwn Continuation of ABBEYDALE CIRC & FORESTBROOK ST (__5GNZDN),__5GNZDN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,348368.6521,5022959.79,-75.9440225022574,45.3452316340574,178
-75.9442727220631,45.3192318053215,ESCARPMENT CRES btwn COQUINA PL & HUNTSVILLE DR (__8JUUKH),__8JUUKH,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,348368.975,5020070.369,-75.9442727220631,45.3192318053215,179
-75.943964142116,45.3180966619568,HUNTSVILLE DR btwn ESCARPMENT CRES N/TERRANE PL & TERRY FOX DR (__8JUTGM),__8JUTGM,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,348394.0381,5019944.391,-75.943964142116,45.3180966619568,180
-75.944174556728,45.2895833043751,HIGHWAY 417 btwn HWY417 IC144 RAMP61 & HWY417 IC142 RAMP16 (__3ZA20K),__3ZA20K,16,1,2,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,348399.3923,5016775.686,-75.944174556728,45.2895833043751,181
-75.9443981471141,45.2641919623674,KITTIWAKE DR btwn DEW GT & SMOKETREE CRES (__4O077V),__4O077V,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348401.2952,5013953.926,-75.9443981471141,45.2641919623674,182
-75.9434210417446,45.3514105545848,WHERNSIDE TER btwn BEAULY ST & HALTON TER (__4OEHAW),__4OEHAW,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,348411.0397,5023646.763,-75.9434210417446,45.3514105545848,183
-75.945121087137,45.1667500218579,OWLSHEAD RD btwn CADE CRT & COOLBROOK CRES (__3ZACS7),__3ZACS7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348418.9937,5003125.315,-75.945121087137,45.1667500218579,184
-75.9458966386481,45.0843250416424,ASHTON STATION RD btwn BECKWITH BOUNDARY RD & GRAHAM RD (BECKWITH TWP) (__3ZAC2W),__3ZAC2W,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,348420.8016,4993965.577,-75.9458966386481,45.0843250416424,185
-75.9440203785467,45.2710842442862,CARP RD btwn ECHOWOODS AVE/KITTIWAKE DR & ROTHBOURNE RD (__4YT2RX),__4YT2RX,7,1,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,348425.6609,5014720.041,-75.9440203785467,45.2710842442862,186
-75.9431998887276,45.3471174851926,ABBEYDALE CIRC btwn Continuation of ABBEYDALE CIRC & Continuation of A (__5GNZCA),__5GNZCA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348431.6666,5023169.805,-75.9431998887276,45.3471174851926,187
-75.9427436108069,45.363097255887,MARCH RD btwn HALTON TERR/MAXWELL BRIDGE RD & MAXWELL RD (__3ZA2GD),__3ZA2GD,21,5,5,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,348455.1327,5024945.845,-75.9427436108069,45.363097255887,188
-75.9427806046219,45.3442537690268,GALATINA WAY btwn ABBEYDALE CIRC & HUNTERBROOK ST N (__5GN1PV),__5GN1PV,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348466.724,5022851.795,-75.9427806046219,45.3442537690268,189
-75.9430285753805,45.2687382204742,KITTIWAKE DR btwn WILDERNESS WAY & CARP RD (__4YT2ON),__4YT2ON,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,348505.2845,5014459.874,-75.9430285753805,45.2687382204742,190
-75.9419814011936,45.3460265224836,FORESTBROOK ST btwn HUNTERBROOK ST N & STATEWOOD DR (__5GNZGT),__5GNZGT,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,348527.989,5023049.23,-75.9419814011936,45.3460265224836,191
-75.9416222850453,45.3506745200985,HALTON TER btwn BEAULY ST & SCAMPTON DR (__4OEHEB),__4OEHEB,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348552.5493,5023565.945,-75.9416222850453,45.3506745200985,192
-75.9424408250374,45.2656944939462,ABACA WAY btwn KITTIWAKE DR & KITTIWAKE DR (__4TYFW7),__4TYFW7,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,348553.7433,5014121.956,-75.9424408250374,45.2656944939462,193
-75.9418652149018,45.3174109078794,ARKOSE ST btwn GABRIOLA WAY & GABRIOLA WAY/BOUNDSTONE WAY (__8JUUHR),__8JUUHR,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,348559.1249,5019869.323,-75.9418652149018,45.3174109078794,194
-75.9413771230176,45.3547413512619,HALTON TER btwn PENRITH ST & DUNOLLIE CRES (__49PV5N),__49PV5N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348568.6244,5024018.015,-75.9413771230176,45.3547413512619,195
-75.9417178735791,45.3158572230701,TERRY FOX DR btwn HUNTSVILLE DR & RICHARDSON SIDE RD (e___2HFP),e___2HFP,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,348571.873,5019696.747,-75.9417178735791,45.3158572230701,196
-75.9416810332302,45.2594675624744,STONEPATH CRES btwn WEST RIDGE DR & WEST RIDGE DR (__3ZA2IQ),__3ZA2IQ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348618.1569,5013430.396,-75.9416810332302,45.2594675624744,197
-75.9409756955486,45.3051928499784,HUNTMAR DR btwn CAMPEAU DR & RICHARDSON SIDE RD (__3ZBN0Y),__3ZBN0Y,9,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,348638.2837,5018512.054,-75.9409756955486,45.3051928499784,198
-75.9405260529108,45.3441269435186,BRADY AVE btwn HUNTERBROOK ST N & STATEWOOD DR (__5GN1MP),__5GN1MP,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348643.5007,5022838.926,-75.9405260529108,45.3441269435186,199
-75.9412136830284,45.2700802467934,ECHOWOODS AVE btwn KITTIWAKE DR & LLOYDALEX CRES (__4WKBSK),__4WKBSK,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348646.6649,5014609.993,-75.9412136830284,45.2700802467934,200
