Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
17--10228,10/6/2017,4:39 PM,RICHMOND RD btwn WINSTON AVE & CHURCHILL AVE N (__3ZA4OS),__3ZA4OS,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,1,0,,0,,,,,363100.3455,5028202.986,45.39133958,-75.75542725,83
17--10229,10/6/2017,5:16 PM,ST. JOSEPH BLVD @ REGIONAL RD 174/TRANSITWAY (0012428),12428,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,1,0,01 - Minimal,1,1,,,,376556.1877,5035056.728,45.45175606,-75.58260012,84
17--1023,1/25/2017,9:36 AM,SUSSEX DR @ JOHN ST (0007657),7657,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,04 - Slush,02 - Stop sign,00 - Unknown,3,0,0,0,,0,,,,,367859.7471,5033944.381,45.4425864,-75.69391448,85
17--10230,10/6/2017,5:16 PM,CAMPEAU DR/HWY 417 MARCH IC138R63 @ MARCH RD (0009710),9710,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,352841.6249,5020477.013,45.32259906,-75.88718724,86
17--10231,10/6/2017,6:25 AM,OLD MONTREAL RD btwn GERALD ST & Continuation of OLD MONTREAL RD (__3ZA24F),__3ZA24F,04 - At/near private drive,03 - P.D. only,04 - Sideswipe,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,384961.9153,5039449.919,45.49036817,-75.47443297,87
17--10232,10/6/2017,6:44 PM,BAYSHORE DR btwn WOODRIDGE CRES N & BAYSHORE CS (__3ZAA4OA),__3ZAA4OA,04 - At/near private drive,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,359098.5541,5023831.362,45.35232551,-75.80701211,88
17--10233,10/6/2017,7:12 PM,MONTREAL RD btwn SHEFFORD RD & OR174 IC109 RAMP56 (__3ZAZPW),__3ZAZPW,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,376142.7719,5034861.859,45.45004507,-75.58791321,89
17--10234,10/6/2017,7:15 PM,HIGHWAY 417 btwn HWY417 IC126 RAMP16 & HWY417 IC126 RAMP61 (__3ZA2RC),__3ZA2RC,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,363110.7117,5025795.684,45.36967814,-75.75557919,90
17--10235,10/6/2017,7:34 PM,CYRVILLE RD @ INNES RD (0009352),9352,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375047.7247,5031120.657,45.41649478,-75.60244496,91
17--10236,10/6/2017,7:49 PM,BASELINE RD @ MERIVALE RD (0002342),2342,03 - At intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,365054.6964,5025324.968,45.36527828,-75.73082103,92
17--10237,10/6/2017,7:58 AM,ST. JOSEPH BLVD/OLD MONTREAL RD @ TRIM RD (0004118),4118,03 - At intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,11 - Roundabout,01 - Functioning,2,0,0,0,,0,,,,,384683.2393,5039286.684,45.48893149,-75.47802426,93
17--10238,10/6/2017,8:11 PM,RICHMOND RD btwn MOODIE DR & BLACK FOREST LANE (__3ZABNW),__3ZABNW,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,357412.7752,5019699.307,45.31527346,-75.82896469,94
17--10239,10/6/2017,8:57 PM,ST. LAURENT BLVD btwn HWY417 IC115 RAMP51 & HWY417 IC115 RAMP25 (__3ZA3SL),__3ZA3SL,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,372558.5554,5031333.926,45.41865915,-75.63421602,95
17--1024,1/26/2017,1:20 PM,RIVERSIDE DR NB btwn HWY417 IC117 RAMP25 & VANIER PKWY (__3ZA4SG),__3ZA4SG,01 - Non intersection,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,370820.6507,5031055.225,45.41631766,-75.65645696,96
17--10240,10/6/2017,9:25 AM,DONALD ST @ ST. LAURENT BLVD (0008630),8630,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,372094.2594,5032472.038,45.42894417,-75.6399924,97
17--10241,10/6/2017,9:29 AM,BASELINE RD @ FISHER AVE (0002346),2346,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,366166.6936,5026029.079,45.37151726,-75.71653973,98
17--10242,10/6/2017,9:34 PM,CHARLTON DR @ LOTUS ST (0009315),9315,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,07 - Dark,01 - Dry,03 - Yield sign,01 - Functioning,3,0,0,0,,0,,,,,373170.5891,5033202.506,45.43541216,-75.62613729,99
17--10243,10/7/2017,1:19 PM,INNES RD @ TENTH LINE RD (0004633),4633,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,2,2,,,,383951.2139,5036159.561,45.46087995,-75.48789166,100
17--10244,10/7/2017,1:36 PM,HIGHWAY 417 btwn HWY417 IC126 RAMP51 & HWY417 IC126 RAMP25 (__3ZA2RD),__3ZA2RD,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,363272.637,5025969.251,45.37122638,-75.75349161,101
17--10245,10/7/2017,1:38 PM,COLONEL BY DR/MACKENZIE AVE @ DALY AVE (0008541),8541,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368001.0723,5031903.487,45.4242104,-75.6923701,102
17--10246,10/7/2017,1:45 AM,LAURIER AVE @ NICHOLAS ST (0010711),10711,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368371.9977,5031799.363,45.42323992,-75.68764406,103
17--10247,10/7/2017,1:54 PM,APPLE ORCHARD RD @ STAGECOACH RD (0005294),5294,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,376240.0897,5012602.758,45.24975817,-75.58988486,104
17--10248,10/7/2017,1:56 AM,MAITLAND AVE/HWY 417 MAITLAND IC126R53 @ HWY 4 (0008229),8229,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,363229.1435,5025774.518,45.36947783,-75.75406987,105
17--10249,10/7/2017,1:59 AM,SPEEDWAY RD btwn SPRUCE RIDGE RD & END (__7JQ7KY),__7JQ7KY,01 - Non intersection,03 - P.D. only,07 - SMV other,"07 - Fog, mist, smoke, dust",07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,345594.8805,5011269.763,45.240207,-75.98037846,106
17--1025,1/26/2017,10:08 AM,HAWTHORNE RD @ RIDEAU RD (0009409),9409,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,00 - Unknown,3,0,0,0,02 - Minor,1,,1,,,378618.2303,5018941.025,45.30654176,-75.55864986,107
17--10250,10/7/2017,10:28 AM,BORRISOKANE RD btwn CAMBRIAN RD & STRANDHERD DR (__3ZA1CC),__3ZA1CC,01 - Non intersection,03 - P.D. only,07 - SMV other,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,362556.5342,5012615.601,45.25112977,-75.76418967,108
17--10251,10/7/2017,10:51 AM,HINES RD @ SOLANDT RD (0011896),11896,02 - Intersection related,03 - P.D. only,07 - SMV other,02 - Rain,01 - Daylight,02 - Wet,10 - No control,00 - Unknown,1,0,0,0,,0,,,,,350330.5005,5022568.515,45.34158625,-75.91902473,109
17--10252,10/7/2017,10:51 PM,ANDERSON RD btwn DOLMAN RIDGE RD & RIDGE RD (__3ZA2B6),__3ZA2B6,01 - Non intersection,02 - Non-fatal injury,01 - Approaching,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,3,1,2,,,378769.4816,5029160.353,45.39847369,-75.55519252,110
17--10253,10/7/2017,11:25 AM,CYRVILLE RD @ STAR TOP RD (0004210),4210,02 - Intersection related,03 - P.D. only,05 - Turning movement,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,373829.478,5031517.317,45.42018497,-75.61795305,111
17--10254,10/7/2017,11:53 AM,MERIVALE RD @ CAPILANO DR/WITHROW AVE (0009820),9820,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,364642.429,5024227.222,45.35543624,-75.73621625,112
17--10255,10/7/2017,Unknown,GLYNN AVE @ LOLA ST (0008575),8575,02 - Intersection related,03 - P.D. only,06 - SMV unattended vehicle,02 - Rain,00 - Unknown,02 - Wet,02 - Stop sign,00 - Unknown,1,0,0,0,,0,,,,,371114.7199,5032186.031,45.42646437,-75.65254785,113
17--10256,10/7/2017,2:35 PM,WEST HUNT CLUB RD @ WOODROFFE AVE (0000576),576,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,363670.1483,5021246.218,45.32869574,-75.74897937,114
17--10257,10/7/2017,3:00 PM,GREENBANK RD @ HARRISON ST/ASHGROVE CRES (0000627),627,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,360839.6216,5022007.58,45.33577819,-75.78499998,115
17--10258,10/7/2017,3:15 PM,LAURIER AVE   W btwn METCALFE ST & ELGIN ST (__3ZA35P),__3ZA35P,04 - At/near private drive,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,1,0,0,01 - Minimal,1,1,,,,367864.6032,5031496.503,45.42056081,-75.69416593,116
17--10619,10/19/2017,4:23 PM,INDUSTRIAL AVE/INNES RD @ ST. LAURENT BLVD (0002203),2203,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373099.6154,5030005.604,45.40665493,-75.6274875,117
17--7,1/1/2017,3:16 AM,VANIER PKWY SB btwn VANIER PKWY & DONALD ST (__3ZA2TN),__3ZA2TN,01 - Non intersection,03 - P.D. only,04 - Sideswipe,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,2,0,0,0,,0,,,,,370277.0644,5032383.845,45.42832313,-75.663225,118
17--1062,1/27/2017,Unknown,MEADOWLANDS DR btwn INDIAN RD & LAIRD ST (__3ZA4HK),__3ZA4HK,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,364046.6586,5023275.725,45.34692537,-75.74393355,119
17--1008,1/25/2017,6:03 PM,OTTAWA RIVER PKWY WB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & PARKDALE (__3ZA24KB),__3ZA24KB,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364609.8386,5030469.23,45.41160347,-75.73587589,120
17--10803,10/24/2017,Unknown,CUMMINGS AVE btwn THIBAULT ST & CARON ST (__3ZBO2J),__3ZBO2J,01 - Non intersection,03 - P.D. only,07 - SMV other,02 - Rain,00 - Unknown,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,372520.6213,5032743.627,45.43134664,-75.63450686,121
17--10620,10/19/2017,5:05 PM,HIGHWAY 417 btwn HWY417 IC118 RAMP35 & HWY417 IC117 RAMP51 (__3ZA2YP),__3ZA2YP,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,370128.7665,5031096.099,45.41675037,-75.66529077,122
17--10441,10/13/2017,2:12 PM,TENTH LINE RD btwn AMIENS ST & 275 N OF DES EPINETTES AVE/FALLINGBROOK (__3ZA3YNA),__3ZA3YNA,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,383416.1159,5037421.777,45.47229665,-75.49453101,123
17--10080,10/3/2017,12:21 PM,UPLANDS DR @ AIRPORT PKWY RAMP 35 (0009397),9397,03 - At intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,371123.189,5021374.576,45.32918594,-75.65389177,124
17--8,1/1/2017,7:17 AM,RICHMOND RD @ ROBERTSON RD (0000639),639,02 - Intersection related,03 - P.D. only,07 - SMV other,05 - Drifting Snow,03 - Dawn,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,357578.7261,5020750.82,45.32472262,-75.82673621,125
17--10804,10/24/2017,Unknown,MEADOWBROOK RD btwn PROGRESS PL & FOXWELL ST (__3ZA8L1),__3ZA8L1,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,374457.9457,5031598.572,45.42085377,-75.60991208,126
17--1035,1/26/2017,5:23 PM,CARP RD/HWY 417 CARP IC144R63 @ HWY 417 CARP I (0001100),1100,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,06 - Ice,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,347300.5774,5015925.901,45.28200393,-75.95825492,127
17--10442,10/13/2017,2:35 PM,BANK ST @ HERON RD (0002155),2155,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,369994.7733,5026851.779,45.37857399,-75.66756358,128
17--10621,10/19/2017,5:30 PM,HIGHWAY 417 btwn HWY417 IC126 RAMP51 & HWY417 IC126 RAMP25 (__3ZA2RD),__3ZA2RD,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,363266.9427,5025963.596,45.37117598,-75.75356497,129
17--9,1/1/2017,7:29 PM,HATFIELD CRES btwn TO BE DETERMINED & TAMMY ST (2) (__3ZBN8Z),__3ZBN8Z,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,383131.6483,5037666.983,45.47453476,-75.49812959,130
17--10081,10/3/2017,2:10 PM,DONALD ST @ ST. LAURENT BLVD (0008630),8630,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,372094.7162,5032471.916,45.42894303,-75.63998658,131
17--10805,10/24/2017,Unknown,ST. ANDREW ST btwn CUMBERLAND ST & KING EDWARD AVE (__3ZA7C9),__3ZA7C9,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368102.5746,5032933.942,45.4334729,-75.6909407,132
17--10350,10/11/2017,10:45 AM,PRINCE OF WALES DR @ WEST HUNT CLUB RD (0000567),567,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367460.3496,5021892.05,45.33417866,-75.70054969,133
17--10443,10/13/2017,2:59 PM,BRIAN COBURN BLVD btwn MONTMERE AVE & TRIM RD (__5UW3KC),__5UW3KC,01 - Non intersection,03 - P.D. only,01 - Approaching,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,387078.084,5035792.326,45.4572147,-75.44797641,134
17--10622,10/19/2017,5:36 PM,RICHMOND RD btwn BERKLEY AVE & ROOSEVELT AVE (__3ZA307),__3ZA307,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,362970.3323,5028108.19,45.39049743,-75.75709873,135
17--10082,10/3/2017,2:11 PM,ALTA VISTA DR @ CUNNINGHAM AVE (0008112),8112,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,1,0,0,01 - Minimal,1,1,,,,370344.5675,5028017.11,45.3890266,-75.662943,136
17--10,1/1/2017,7:48 PM,HIGHWAY 7 btwn HAZELDEAN IC RAMP 53 & HIGHWAY 7 (__7JQ7LK),__7JQ7LK,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,343979.0846,5009765.337,45.22676118,-76.0010772,137
17--10444,10/13/2017,3:22 PM,WOODROFFE AVE @ SPORTSPLEX N (0005568),5568,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,363763.5872,5021068.347,45.32708742,-75.74780863,138
17--10623,10/19/2017,6:29 PM,HIGHWAY 417 btwn HWY417 IC129 RAMP25 & TRANSIT (__3ZA2SH),__3ZA2SH,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,361752.6411,5024533.185,45.35842995,-75.77306102,139
17--10351,10/11/2017,11:43 PM,BANK ST btwn LYNCH ST & CONROY RD (__3ZA28F),__3ZA28F,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,374881.0717,5022346.285,45.33756381,-75.60581926,140
17--10083,10/3/2017,2:26 PM,CASTLEFRANK RD btwn HAZELDEAN RD & TO BE DETERMINED (__3ZA1Z2),__3ZA1Z2,01 - Non intersection,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,352763.124,5017556.55,45.29632545,-75.88847119,141
17--10806,10/24/2017,12:14 PM,HUNT CLUB RD @ UPLANDS DR (0010844),10844,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,370157.2051,5023122.687,45.34500561,-75.66598296,142
17--11,1/1/2017,8:26 PM,WEST HUNT CLUB RD EB btwn CEDARVIEW RD & GREENBANK RD (__3ZA198),__3ZA198,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,361046.5881,5020239.248,45.31985018,-75.78256044,143
17--10624,10/19/2017,6:55 PM,BRONSON AVE @ IMPERIAL AVE/PLYMOUTH ST (0010859),10859,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,10 - No control,00 - Unknown,2,0,0,0,,0,,,,,367318.2506,5029643.233,45.40393468,-75.70138156,144
17--10445,10/13/2017,3:55 PM,BELFAST RD @ COVENTRY RD (0002646),2646,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,371523.7211,5031641.836,45.42152904,-75.64739542,145
17--12,1/1/2017,8:43 PM,QUEEN MARY ST @ QUILL ST (0008259),8259,02 - Intersection related,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,03 - Loose snow,02 - Stop sign,01 - Functioning,1,0,0,0,,0,,,,,370735.2271,5031999.132,45.4248186,-75.65742197,146
17--10807,10/24/2017,12:22 PM,CHARLEMAGNE BLVD @ WATTERS RD (0012940),12940,03 - At intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,1,0,0,0,,0,,,,,384559.2825,5038048.802,45.4778084,-75.47981089,147
17--10625,10/19/2017,6:55 PM,BASELINE RD @ WOODROFFE AVE (0002225),2225,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,362548.6047,5023771.862,45.35151452,-75.76299117,148
17--10352,10/11/2017,11:53 PM,MARENGER ST btwn ST. JOSEPH BLVD & END (__3ZBO2C),__3ZBO2C,04 - At/near private drive,02 - Non-fatal injury,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,1,02 - Minor,1,,1,,,379650.1179,5036490.513,45.46433165,-75.54283154,149
17--10084,10/3/2017,2:34 PM,BLAIR RD @ INNES RD (0004165),4165,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375579.2814,5031437.916,45.41929573,-75.59560853,150
17--10808,10/24/2017,12:25 PM,GOULBOURN FORCED RD @ KANATA AVE (0011854),11854,02 - Intersection related,03 - P.D. only,07 - SMV other,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,1,0,0,0,,0,,,,,349775.6912,5020354.277,45.32169778,-75.926305,151
17--100,1/3/2017,9:20 AM,BOTELER ST @ SUSSEX DR (0011436),11436,03 - At intersection,03 - P.D. only,03 - Rear end,04 - Freezing Rain,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367452.4117,5032952.536,45.43369875,-75.69924714,152
17--10446,10/13/2017,4:11 PM,CARP RD @ MARCH RD (0001689),1689,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,342161.4005,5021728.802,45.33451284,-76.02332292,153
17--10085,10/3/2017,2:36 PM,TERRY FOX DR @ 135 S OF HAZELDEAN RD/SOBEY'S S (0012468),12468,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,352292.213,5017139.576,45.2926054,-75.89451489,154
17--10809,10/24/2017,2:12 PM,MCARTHUR AVE btwn CRETE PL & ALLEN BLVD (__3ZA3W3),__3ZA3W3,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,370548.0668,5032727.299,45.43138796,-75.6597162,155
17--1081,1/27/2017,4:55 PM,GREENBANK RD @ WEST HUNT CLUB RD (0005167),5167,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,361480.2235,5020501.933,45.32217894,-75.77699968,156
17--10810,10/24/2017,2:26 PM,BEECH ST @ PRESTON ST (0006160),6160,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,366685.6996,5029270.225,45.40063467,-75.7095079,157
17--10811,10/24/2017,3:08 PM,HUNT CLUB RD @ UPLANDS DR (0010844),10844,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,370155.7239,5023122.83,45.34500703,-75.66600184,158
17--10812,10/24/2017,3:10 PM,HIGHWAY 417 btwn HWY417 IC110 RAMP55 & HWY417 IC104 RAMP51 (__3ZA2W8),__3ZA2W8,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,376385.3893,5027617.437,45.38483918,-75.58586426,159
17--10813,10/24/2017,3:30 PM,WEST HUNT CLUB RD WB btwn 545 E OF ROYDON PL/SUNDERLAND ST & ANTARES D (__3ZA3JSB),__3ZA3JSB,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,366523.1495,5022509.055,45.33981344,-75.71242883,160
17--10814,10/24/2017,3:35 PM,KNOXDALE RD @ WEST HUNT CLUB RD (0005165),5165,03 - At intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,361864.1636,5020584.716,45.32289272,-75.77209309,161
17--10815,10/24/2017,3:40 PM,GREENBANK RD btwn BATEMAN DR/BELLMAN DR & GREENBANK SQUARE SC (__3ZA4YOA),__3ZA4YOA,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,361322.1474,5020862.889,45.32543957,-75.77897471,162
17--10816,10/24/2017,3:42 PM,MERIVALE RD btwn AMBERWOOD CRES & FALLOWFIELD RD (__3ZA3I9),__3ZA3I9,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,366834.8428,5018983.298,45.3080617,-75.70889377,163
17--10817,10/24/2017,3:45 PM,GREENBANK RD btwn HARRISON ST & BANNER RD (__3ZBOCZ),__3ZBOCZ,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,360983.9187,5021659.443,45.33263412,-75.78319858,164
17--10818,10/24/2017,3:55 PM,REGIONAL ROAD 174 EB btwn HWY417 IC113 RAMP65 & OR174 BLAIR IC112 RAMP51 (__3ZAZFJ),__3ZAZFJ,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,374777.2886,5032802.681,45.43165582,-75.60566095,165
