Datetime,Tweet Id,Text,Username,Dates,Time,Collision,Slow,Accident,Closure,Lane Reduction,Ramp
2021-08-17 19:09:05+00:00,1.43E+18,LADDER ALERT: Eastbound 417 between Maitland and Carling. #otttraffic,cbcotttraffic,2021-08-17,19:09,no,no,no,no,no,no
2021-08-17 10:27:13+00:00,1.43E+18,JACKKNIFED TRUCK: Westbound 417 near Kinburn Side rd. Police there. #otttraffic,cbcotttraffic,2021-08-17,10:27,no,no,no,no,no,no
2021-08-16 20:16:50+00:00,1.43E+18,"IRIS: Closed both ways at the Transitway for sewer, Phase 2 LRT work. #otttraffic",cbcotttraffic,2021-08-16,20:16,no,no,no,yes,no,no
2021-08-13 21:48:03+00:00,1.43E+18,Raymond/Bronson crash cleared. #OttTraffic,cbcotttraffic,2021-08-13,21:48,yes,no,no,no,no,no
2021-08-13 21:24:02+00:00,1.43E+18,"There's a crash on NB St-Laurent bringing it down to 1 lane from Bourassa, not long after Lancaster, until Industrial. #OttTraffic",cbcotttraffic,2021-08-13,21:24,yes,no,no,no,yes,no
2021-08-13 21:19:10+00:00,1.43E+18,There's a crash on Raymond after Bronson bringing it down to 2 lanes. #OttTraffic,cbcotttraffic,2021-08-13,21:19,yes,no,no,no,yes,no
2021-08-13 20:35:32+00:00,1.43E+18,"Crash on WB 417 around Belfast closing 3 lanes, says the MTO. Not usually delays there this time of day. #OttTraffic",cbcotttraffic,2021-08-13,20:35,yes,yes,no,yes,no,no
2021-08-13 19:34:27+00:00,1.43E+18,There's a broken-down vehicle on the SB Vanier Parkway at Montreal Road. It's backed up nearly to Beechwood. #OttTraffic,cbcotttraffic,2021-08-13,19:34,no,yes,yes,no,no,no
2021-08-13 19:16:52+00:00,1.43E+18,The MTO says the crash on the WB Queensway around the Vanier Parkway is cleaned up. #OttTraffic,cbcotttraffic,2021-08-13,19:16,yes,no,no,no,no,no
2021-08-13 12:01:02+00:00,1.43E+18,Aaaaand the Carling Avenue lights are back up. #OttTraffic,cbcotttraffic,2021-08-13,12:01,no,no,no,no,no,no
2021-08-13 11:49:19+00:00,1.43E+18,Seems like the Bayshore traffic lights are working again. #OttTraffic #OttWalk,cbcotttraffic,2021-08-13,11:49,no,no,no,no,no,no
2021-08-13 11:40:23+00:00,1.43E+18,"Traffic lights aren't working on Bayshore about halfway between the mall and Carling. Also on Carling at Saigon, which is just west of Kirkwood and basically part of the 417 off-ramp. #OttTraffic #OttWalk",cbcotttraffic,2021-08-13,11:40,no,no,no,no,no,yes
2021-08-12 21:50:22+00:00,1.43E+18,SB Woodroffe down to 1 lane from 2 from the 417 to Iris Street because of a crash. #OttTraffic,cbcotttraffic,2021-08-12,21:50,yes,no,no,no,yes,no
2021-08-12 21:13:13+00:00,1.43E+18,That broken-down vehicle at Bronson/Fifth was a bus and it's been taken away. #OttTraffic,cbcotttraffic,2021-08-12,21:13,no,no,yes,no,no,no
2021-08-12 21:04:08+00:00,1.43E+18,City reports a broken-down vehicle on SB Bronson at Fifth. Delays at their worst back to Carling. #OttTraffic,cbcotttraffic,2021-08-12,21:04,no,no,yes,no,no,no
2021-08-12 21:03:23+00:00,1.43E+18,SB St-Laurent free of that earlier crash. #OttTraffic,cbcotttraffic,2021-08-12,21:03,yes,no,no,no,no,no
2021-08-12 20:42:59+00:00,1.43E+18,SB St-Laurent down to 1 lane from 2 from McArthur to Donald because of a crash. #OttTraffic,cbcotttraffic,2021-08-12,20:42,yes,no,no,no,yes,no
2021-08-12 20:21:53+00:00,1.43E+18,The latest from @511Ontario is the WB 417 is closed from the 7 to March Road. #OttTraffic,cbcotttraffic,2021-08-12,20:21,no,no,no,yes,no,no
2021-08-12 20:19:18+00:00,1.43E+18,Traffic lanes open on Prince of Wales south of the farm again but emergency vehicles remain at the scene of the earlier crash. Police say to still expect delays. #OttBike #OttTraffic,cbcotttraffic,2021-08-12,20:19,yes,yes,no,no,no,no
2021-08-12 20:12:37+00:00,1.43E+18,"City reports a collision on SB Fisher at Trent, causing a lane reduction. This is also by the Experimental Farm. #OttBike #OttTraffic",cbcotttraffic,2021-08-12,20:12,yes,no,no,no,yes,no
2021-08-12 19:55:32+00:00,1.43E+18,This recent crash at Tenth Line is cleaned up. #OttTraffic,cbcotttraffic,2021-08-12,19:55,yes,no,no,no,no,no
2021-08-11 21:52:34+00:00,1.43E+18,"Can confirm the Sir JAM crash is around Westboro Beach, and it's westbound. #OttBike #OttTraffic",cbcotttraffic,2021-08-11,21:52,yes,no,no,no,no,no
2021-08-11 21:49:02+00:00,1.43E+18,"Traffic lights aren't working on Earl Armstrong at the Riverview park and ride, says the city. #OttBike #OttTraffic #OttWalk",cbcotttraffic,2021-08-11,21:49,no,no,no,no,no,no
2021-08-11 21:47:45+00:00,1.43E+18,"Caller (with a less-than-stellar connection) reports a crash on the Sir JAM around ""the beach,"" which I am guessing is Westboro Beach. Anyone able to confirm? #OttBike #OttTraffic #OttWalk",cbcotttraffic,2021-08-11,21:47,yes,no,no,no,no,no
2021-08-11 21:10:34+00:00,1.43E+18,The collision on the EB 174 around Montreal Road is backing up thu the split to St-Laurent (seen here). You should consider getting to Ogilvie. #OttTraffic,cbcotttraffic,2021-08-11,21:10,yes,yes,no,no,no,no
2021-08-11 20:39:48+00:00,1.43E+18,MTO confirms the WB 417 crash around Woodroffe is cleaned up. Delays may take a while to go away. #OttTraffic,cbcotttraffic,2021-08-11,20:39,yes,no,no,no,no,no
2021-08-11 20:35:01+00:00,1.43E+18,The MTO has taken the Woodroffe Avenue crash off its list of incidents and the camera is moved away. Backups WB stretch back to the Vanier Parkway. #OttTraffic,cbcotttraffic,2021-08-11,20:35,yes,yes,no,no,no,no
2021-08-11 20:25:47+00:00,1.43E+18,"With bad backups to Parkdale, seems plenty of people are getting off the WB 417 at Riverside to try to get to Heron/Baseline. It is now busy from the hospital until you're close to Heron. #OttTraffic",cbcotttraffic,2021-08-11,20:25,no,yes,no,yes,no,no
2021-08-11 19:39:52+00:00,1.43E+18,"Caller reports a fender-bender on the WB 417 around Woodroffe. No emergency vehicles or tows there yet, drivers involved off to the side. #OttTraffic",cbcotttraffic,2021-08-11,19:39,yes,no,no,no,no,no
2021-08-11 19:28:14+00:00,1.43E+18,Looks like this one on NB Dalhousie before Rideau is done. #OttTraffic,cbcotttraffic,2021-08-11,19:28,no,no,no,no,no,no
2021-08-11 19:21:19+00:00,1.43E+18,City reporting a crash on NB Dalhousie before Rideau. #OttTraffic,cbcotttraffic,2021-08-11,19:21,yes,no,no,no,no,no
2021-08-11 11:22:21+00:00,1.43E+18,Carling/Connaught traffic lights no longer listed as not working. #OttTraffic #OttWalk,cbcotttraffic,2021-08-11,11:22,no,no,no,no,no,no
2021-08-11 11:06:18+00:00,1.43E+18,"City says traffic signals aren't working at Carling and Connaught avenues, just east of Richmond Road. #OttTraffic #OttWalk",cbcotttraffic,2021-08-11,11:06,no,no,no,no,no,no
2021-08-10 21:11:26+00:00,1.43E+18,That collision on the WB Queensway around Maitland thankfully has been cleaned up. #OttTraffic,cbcotttraffic,2021-08-10,21:11,yes,no,no,no,no,no
2021-08-10 20:13:18+00:00,1.43E+18,1 lane of EB Robertson Road now open at Westcliffe Road. Usually 2 thru lanes and a turn lane. #OttTraffic,cbcotttraffic,2021-08-10,20:13,no,no,no,no,no,no
2021-08-10 19:13:28+00:00,1.43E+18,The Vanier Parkway is down to 1 NB lane between Queen Mary and Donald. Normally 2 thru lanes here and some turn lanes at Donald. #OttTraffic,cbcotttraffic,2021-08-10,19:13,no,no,no,no,yes,no
2021-08-10 19:05:10+00:00,1.43E+18,"3-vehicle crash on NB Vanier Parkway near Donald Street, it's backing up traffic toward the 417. #OttTraffic",cbcotttraffic,2021-08-10,19:05,yes,yes,no,no,no,no
2021-08-10 11:09:50+00:00,1.43E+18,Crash on Bronson around the 417 cleaned up. #OttTraffic,cbcotttraffic,2021-08-10,11:09,yes,no,no,no,no,no
2021-08-10 11:07:11+00:00,1.43E+18,There are also lane closures on Catherine Street at Bronson because of this crash. #OttTraffic,cbcotttraffic,2021-08-10,11:07,yes,no,no,yes,no,no
2021-08-10 10:29:02+00:00,1.43E+18,St-Laurent/Innes crash cleaned up. #OttTraffic,cbcotttraffic,2021-08-10,10:29,yes,no,no,no,no,no
2021-08-10 10:00:48+00:00,1.43E+18,The city lists a collision at St-Laurent and Innes bringing SB St-L to one lane. There are 5 lanes here (3 to turn). #OttTraffic,cbcotttraffic,2021-08-10,10:00,yes,no,no,no,yes,no
2021-08-09 20:21:18+00:00,1.42E+18,Caller says there's a rear-ender on WB Fallowfield just past Woodroffe. #OttTraffic,cbcotttraffic,2021-08-09,20:21,no,no,no,no,no,no
2021-08-09 19:59:10+00:00,1.42E+18,Bus gone! #OttBike #OttTraffic,cbcotttraffic,2021-08-09,19:59,no,no,no,no,no,no
2021-08-09 12:15:00+00:00,1.42E+18,Looks like the broken-down vehicle on the WB Queensway around Metcalfe has been taken away. #OttTraffic,cbcotttraffic,2021-08-09,12:15,no,no,yes,no,no,no
2021-08-04 21:17:33+00:00,1.42E+18,LANE REDXN: Westbound 417 at Island Park. Broken-down vehicle. #otttraffic,cbcotttraffic,2021-08-04,21:17,no,no,yes,no,yes,no
2021-08-04 21:06:56+00:00,1.42E+18,COLLISION: Westbound 417 approaching Nicholas. #otttraffic,cbcotttraffic,2021-08-04,21:06,yes,no,no,no,no,no
2021-07-30 21:25:14+00:00,1.42E+18,This Strandherd crash isn't causing lane reductions any longer. #OttTraffic,cbcotttraffic,2021-07-30,21:25,yes,no,no,no,yes,no
2021-07-30 21:13:18+00:00,1.42E+18,"EB Strandherd is down to one lane just before Woodroffe because of a crash, the city says. #OttTraffic",cbcotttraffic,2021-07-30,21:13,yes,no,no,no,yes,no
2021-07-30 21:08:25+00:00,1.42E+18,The Heron/Bronson crash is clear. #OttTraffic,cbcotttraffic,2021-07-30,21:08,yes,no,no,no,no,no
2021-07-30 20:49:19+00:00,1.42E+18,"UPDATE | 1 lane of SB Bank Street is open, so is one lane of EB Walkley. OC Transpo detours are done. #OttTraffic",cbcotttraffic,2021-07-30,20:49,no,no,no,no,no,no
2021-07-30 20:34:45+00:00,1.42E+18,There's a crash on WB Heron after Bronson bringing it down to one lane. Backups in the area but tougher to reach Riverside from Heron now to avoid Bank/Walkley. #OttTraffic,cbcotttraffic,2021-07-30,20:34,yes,yes,no,no,yes,no
2021-07-30 20:25:23+00:00,1.42E+18,"People going south on Bank are being sent to Alta Vista with the closure at Walkley. Heron can reconnect you with Walkley or the Airport Parkway. 

Walkley is now closed at Albion. If you were connecting to Bank you can do that from there. #OttTraffic",cbcotttraffic,2021-07-30,20:25,no,no,no,yes,no,no
2021-07-30 19:41:43+00:00,1.42E+18,Vehicle's gone from Wellington/Rideau right in front of the Senate. #OttBike #OttTraffic,cbcotttraffic,2021-07-30,19:41,no,no,no,no,no,no
2021-07-30 19:16:13+00:00,1.42E+18,EB Wellington Street is down a lane as you pass Elgin and try to sort out which of the Rideau/George/Sussex lanes you want to be in. #OttBike #OttTraffic,cbcotttraffic,2021-07-30,19:16,no,no,no,no,no,no
2021-07-30 10:39:15+00:00,1.42E+18,"Lane closures scheduled to end July 31 include:

*Montreal Road under the 174,
*Hunt Club/Merivale,
*Merivale/Slack,
*Colonial/Canaan,
*Hawthorne/Leitrim,
*Bankfield between First Line &amp; Rideau Valley Drive,
*and Kingston's Lasalle Causeway.

#OttBike #OttTraffic #OttWalk #ygk",cbcotttraffic,2021-07-30,10:39,no,no,no,yes,no,no
2021-07-29 21:54:34+00:00,1.42E+18,Crash cleared away on the WB 417's off-ramp to Nicholas. #OttTraffic,cbcotttraffic,2021-07-29,21:54,yes,no,no,no,no,yes
2021-07-29 21:34:23+00:00,1.42E+18,Crash cleared away at Walkley/Conroy. #OttTraffic,cbcotttraffic,2021-07-29,21:34,yes,no,no,no,no,no
2021-07-29 21:17:28+00:00,1.42E+18,Right lane of the ramp from the WB 417 to Nicholas is closed by a crash. Delays stretching toward St-Laurent. #OttTraffic,cbcotttraffic,2021-07-29,21:17,yes,no,no,yes,no,yes
2021-07-29 20:56:11+00:00,1.42E+18,WB 417's right lane open again after Bronson. #OttTraffic,cbcotttraffic,2021-07-29,20:56,no,no,no,no,no,no
2021-07-29 12:24:02+00:00,1.42E+18,UPDATE | As of 8:15 a.m. (this closure has changed a few times) the OPP says the WB 7 is closed at Hazeldean. Richardson Side Road to Old Almonte Road and Flewellyn Road become the detours. #OttTraffic,cbcotttraffic,2021-07-29,12:24,no,no,no,yes,no,no
2021-07-29 11:11:55+00:00,1.42E+18,UPDATE |The MTO's website says 1 lane of the WB 7 is now open after Hazeldean. #OttTraffic,cbcotttraffic,2021-07-29,11:11,no,no,no,no,no,no
2021-07-29 11:04:33+00:00,1.42E+18,The lane closures on EB Hwy 7 just after Dwyer Hill updated from 1 lane closed to now the 2 left lanes being closed. This may lean on sending drivers over to the on-ramp merge lane. #OttTraffic,cbcotttraffic,2021-07-29,11:04,no,no,no,yes,yes,yes
2021-07-29 10:46:12+00:00,1.42E+18,"With the WB 7 closed at Hazeldean, your options include the smaller Flewellyn Road to the south and Old Almonte Road to the north to get to Dwyer Hill. Please drive responsibly off-highway. #OttTraffic",cbcotttraffic,2021-07-29,10:46,no,no,no,yes,no,no
2021-07-29 10:42:14+00:00,1.42E+18,"OPP say this morning's crash was in the middle of Hwy 7 east of Dwyer Hill. 1 person has been pronounced dead at the scene.

This suggests the WB and EB closures are both for this crash. #OttNews #OttTraffic",cbcotttraffic,2021-07-29,10:42,yes,no,no,yes,no,no
2021-07-29 10:39:23+00:00,1.42E+18,UPDATE | Highway 7 is now closed westbound at Hazeldean. March and Carp roads are your next access points. #OttTraffic,cbcotttraffic,2021-07-29,10:39,no,no,no,yes,no,no
2021-07-29 10:19:33+00:00,1.42E+18,The ramp from Hazeldean to the WB 7 is closed. March and Carp are the options to get on depending where you're coming from. #OttTraffic,cbcotttraffic,2021-07-29,10:19,no,no,no,yes,no,yes
2021-07-29 10:14:50+00:00,1.42E+18,"We now have 1 lane closed on Hwy 7 EB around Dwyer Hill because of a collision, which is close to the WB collision. #OttTraffic",cbcotttraffic,2021-07-29,10:14,yes,no,no,yes,yes,no
2021-07-29 09:44:22+00:00,1.42E+18,"The WB 7 closure is past Hazeldean, so it's down to 1 lane from 3. The Dwyer Hill exit is the first chance to get on after this and avoid it. That's a pretty long detour to get there. #OttTraffic",cbcotttraffic,2021-07-29,9:44,no,no,no,yes,yes,no
2021-07-28 20:54:03+00:00,1.42E+18,The Queensway going west out of downtown Ottawa is now slowly improving. #OttTraffic,cbcotttraffic,2021-07-28,20:54,no,yes,no,no,no,no
2021-07-28 19:48:32+00:00,1.42E+18,UPDATE | Parkdale/Gladstone crash looks to be cleared up. Congestion persists for now. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-28,19:48,yes,yes,no,no,no,no
2021-07-28 19:35:48+00:00,1.42E+18,Parkdale down to 1 alternating lane at Gladstone because of a crash. Snarling both avenues. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-28,19:35,yes,no,no,no,yes,no
2021-07-27 21:42:44+00:00,1.42E+18,Whatever was up on the EB 417 at the split is not causing delays any longer. #OttTraffic,cbcotttraffic,2021-07-27,21:42,no,yes,no,no,no,no
2021-07-27 21:15:31+00:00,1.42E+18,UPDATE | All lanes of the EB 417 are open again at Carp Road. #OttTraffic,cbcotttraffic,2021-07-27,21:15,no,no,no,no,no,no
2021-07-27 19:45:38+00:00,1.42E+18,River Road's lights are no longer on the city's list of traffic incidents. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-27,19:45,no,no,no,no,no,no
2021-07-27 19:30:05+00:00,1.42E+18,The city says the traffic lights aren't working on River Road just north of the Vimy bridge at the turn to the shopping plaza. Treat it as a 4-way stop. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-27,19:30,no,no,no,no,no,no
2021-07-27 19:19:50+00:00,1.42E+18,"UPDATE | The EB 417 is no longer fully closed between the Carp Road exit ramps. One lane is open, the two left lanes remain closed.

The closed WB lane is also open. #OttTraffic",cbcotttraffic,2021-07-27,19:19,no,no,no,yes,no,yes
2021-07-27 18:57:35+00:00,1.42E+18,"If you're coming from Dunrobin/Carp or Renfrew County, the March Road exit to Carp Road gets you around this. As always, drive responsibly on detours and don't treat a non-highway like a 400-series highway. #OttTraffic",cbcotttraffic,2021-07-27,18:57,no,no,no,no,no,no
2021-07-27 12:35:04+00:00,1.42E+18,UPDATE | No longer any problems listed by the city on Kirkwood south of Byron. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-27,12:35,no,no,no,no,no,no
2021-07-27 12:23:07+00:00,1.42E+18,The city says Kirkwood is down to 1 alternating lane between Geoffrey and Wesley because a tree fell on the road.  This is just south of Byron. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-27,12:23,no,no,no,no,yes,no
2021-07-27 12:04:52+00:00,1.42E+18,UPDATE | SB Merivale's open again at Carling. #OttTraffic,cbcotttraffic,2021-07-27,12:04,no,no,no,no,no,no
2021-07-27 10:33:29+00:00,1.42E+18,Albert is also closed from Metcalfe to O'Connor. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-27,10:33,no,no,no,yes,no,no
2021-07-26 20:05:43+00:00,1.42E+18,It looks like this WB 417 collision is no longer taking away that lane. #OttTraffic,cbcotttraffic,2021-07-26,20:05,yes,no,no,no,no,no
2021-07-26 19:51:41+00:00,1.42E+18,MTO reporting a collision on the WB 417 at Maitland taking away the left lane and shoulder. #OttTraffic,cbcotttraffic,2021-07-26,19:51,yes,no,no,no,no,no
2021-07-26 19:44:33+00:00,1.42E+18,Got an email tip Maitland Ave is down to one lane each way (from the usual two) north of the 417. #OttTraffic,cbcotttraffic,2021-07-26,19:44,no,no,no,no,yes,no
2021-07-26 18:18:50+00:00,1.42E+18,UPDATE | The MTO now says this Terry Fox/417 ramp work is ending at 4:30 p.m. Tuesday. #OttTraffic,cbcotttraffic,2021-07-26,18:18,no,no,no,no,no,yes
2021-07-26 11:32:11+00:00,1.42E+18,UPDATE | The city says the traffic lights are back on around the Flora Footbridge. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-26,11:32,no,no,no,no,no,no
2021-07-26 10:20:00+00:00,1.42E+18,The city says the traffic lights aren't working at Queen Elizabeth and Fifth. Work thru this as a 4-way stop. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-26,10:20,no,no,no,no,no,no
2021-07-21 21:42:09+00:00,1.42E+18,"COLLISION: Limoges Road still closed, north of the 417. Can still go to Embrun, but if going to Limoges, stay on the 417 and exit in Casselman. #Otttraffic",cbcotttraffic,2021-07-21,21:42,yes,no,no,yes,no,no
2021-07-21 20:04:18+00:00,1.42E+18,AFTERNOON DE-LIGHT: County Rd 17 and Laporte in Rockland. eastbound back-ups. #Otttraffic,cbcotttraffic,2021-07-21,20:04,no,no,no,no,no,no
2021-07-20 20:23:09+00:00,1.42E+18,FLOODY: Parking lot at the Metro/LCBO in Bells Coerners. #otttraffic,cbcotttraffic,2021-07-20,20:23,no,no,no,no,no,no
2021-07-20 19:57:27+00:00,1.42E+18,BANK/HERON: Reports of a sinkhole on eastbound Heron. City crew there. Five feet across. #otttraffic,cbcotttraffic,2021-07-20,19:57,no,no,no,no,no,no
2021-07-20 19:14:45+00:00,1.42E+18,"HWY 417: Several, at least four, trees down on Hwy. 417 east of Arnprior. #Otttraffic",cbcotttraffic,2021-07-20,19:14,no,no,no,no,no,no
2021-07-19 19:21:00+00:00,1.42E+18,"COLLISION: Westbound Hwy. between Tatlock and Town Line, heading towards Perth. Traffic stopped. #Otttraffic",cbcotttraffic,2021-07-19,19:21,yes,no,no,no,no,no
2021-07-15 19:13:26+00:00,1.42E+18,"WESTBOUND 401: Three collisions including a tractor-trailer flipped over in the ditch. Near Hill Island Crossing, so between Brockville and Gananoque. #Otttraffic #ONHwys",cbcotttraffic,2021-07-15,19:13,yes,no,yes,no,no,no
2021-07-12 11:01:12+00:00,1.41E+18,"HAZARD: Dog running on the 417, westbound between Bronson and Kent. #otttraffic",cbcotttraffic,2021-07-12,11:01,no,no,no,no,no,no
2021-07-09 20:54:49+00:00,1.41E+18,This latest problem on the WB 417 is gone. #OttTraffic,cbcotttraffic,2021-07-09,20:54,no,no,no,no,no,no
2021-07-09 20:01:34+00:00,1.41E+18,Looks like Strandherd is back to full strength. #OttBike #OttTraffic,cbcotttraffic,2021-07-09,20:01,no,no,no,no,no,no
2021-07-09 19:53:43+00:00,1.41E+18,The vehicles have left the WB 417's Woodroffe on-ramp. It's led to some worse delays than usual back to the Rochester St. area. #OttTraffic,cbcotttraffic,2021-07-09,19:53,no,yes,no,no,no,yes
