Datetime,Tweet Id,Text,Username,Dates,Time,Type,Slow,Accident,Closure,Lane Reduction,Ramp
2021-12-11 15:12:02+00:00,1469686419476074503,"Traffic disruptions in Canadian Tire Centre area - sporting event. From 11am to 1pm on Saturday, December 11. #otttraffic",Ottawa_Traffic,2021-12-11,15:12:02,,,,,Lane Reduction,
2021-12-11 13:36:02+00:00,1469662260465442824,(MTO) Highway 417 Eastbound at TERRY FOX DR - Collision. left lane closed. #otttraffic,Ottawa_Traffic,2021-12-11,13:36:02,Collision,,,Closure,Lane Reduction,
2021-12-11 13:24:02+00:00,1469659242193903625,(MTO) Highway 417 Westbound at Highway 416 - Collision. centre lane closed. #otttraffic,Ottawa_Traffic,2021-12-11,13:24:02,Collision,,,Closure,Lane Reduction,
2021-12-11 13:20:02+00:00,1469658234181009411,(MTO) Highway 417 Westbound at Highway 416 - Collision. 2 right lanes closed. #otttraffic,Ottawa_Traffic,2021-12-11,13:20:02,Collision,,,Closure,,
2021-12-10 23:28:03+00:00,1469448856886824960,"174 W/B reduced to 1 lane between Champlain/Place d'Orleans and Jeanne d'Arc - construction. From 7pm Friday, December 10 to 5:30am Monday, December 13. #otttraffic",Ottawa_Traffic,2021-12-10,23:28:03,,,,,Lane Reduction,
2021-12-10 23:20:02+00:00,1469446842480054280,"174 E/B reduced to 1 lane between Jeanne d'Arc and Champlain/Place d'Orleans - construction. From 7pm Friday, December 10 to 5:30am Monday, December 13. #otttraffic",Ottawa_Traffic,2021-12-10,23:20:02,,,,,Lane Reduction,
2021-12-10 23:00:03+00:00,1469441809902411784,"Ramp closed between Champlain N/B and 174 W/B - construction. From 7pm Friday, December 10 to 5:30am Monday, December 13. #otttraffic",Ottawa_Traffic,2021-12-10,23:00:03,,,,Closure,,Ramp
2021-12-10 22:56:02+00:00,1469440799402254340,"Ramp closed between Jeanne d'Arc N/B and 174 W/B - construction. From 7pm Friday, December 10 to 5:30am Monday, December 13. #otttraffic",Ottawa_Traffic,2021-12-10,22:56:02,,,,Closure,,Ramp
2021-12-10 22:52:02+00:00,1469439794828746760,"Ramp closed between Jeanne d'Arc S/B and 174 E/B - construction. From 7pm Friday, December 10 to 5:30am Monday, December 13. #otttraffic",Ottawa_Traffic,2021-12-10,22:52:02,,,,Closure,,Ramp
2021-12-10 22:28:03+00:00,1469433757383987204,Traffic disruptions at Elgin &amp; Queen - traffic signals not working. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-10,22:28:03,,,,,,
2021-12-10 21:00:02+00:00,1469411608921354243,Greenbank S/B reduced to 1 lane at Lisa - unauthorized construction. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-10,21:00:02,,,,,Lane Reduction,
2021-12-10 20:48:02+00:00,1469408587801845766,Vanier Pkwy S/B reduced to 1 lane between McArthur and Donald - police operation. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-10,20:48:02,,,,,Lane Reduction,
2021-12-10 16:16:02+00:00,1469340136278265857,(MTO) Highway 417 Westbound at BRONSON AVE (IC 121A) - Collision. 2 right lanes and right shoulder closed. #otttraffic,Ottawa_Traffic,2021-12-10,16:16:02,Collision,,,Closure,,
2021-12-10 14:56:02+00:00,1469320006349606912,(MTO) Highway 417 Eastbound at CARLING AVE / KIRKWOOD AVE - Disabled Vehicle. 1 right lane and right shoulder closed. #otttraffic,Ottawa_Traffic,2021-12-10,14:56:02,,,,Closure,,
2021-12-10 13:28:02+00:00,1469297859283587077,Alta Vista S/B closed at Smyth - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-10,13:28:02,Collision,,,Closure,,
2021-12-10 13:28:02+00:00,1469297857870110723,Smyth E/B reduced to 1 lane between Alta Vista and Fairbanks - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-10,13:28:02,Collision,,,,Lane Reduction,
2021-12-10 12:56:02+00:00,1469289806815543305,"(PSPC) Alexandra Bridge closed - construction. Cyclists and pedestrians not affected. From 9am to 3pm on Friday, December 10. #otttraffic",Ottawa_Traffic,2021-12-10,12:56:02,,,,Closure,Lane Reduction,
2021-12-10 11:32:02+00:00,1469268666873176067,(MTO) Highway 417 Eastbound at PARKDALE AVE - Collision. left shoulder and left lane closed. #otttraffic,Ottawa_Traffic,2021-12-10,11:32:02,Collision,,,Closure,Lane Reduction,
2021-12-10 09:24:03+00:00,1469236456606646276,(MTO) Highway 417 Westbound at MAITLAND AVE - Collision. 2 left lanes closed. #otttraffic,Ottawa_Traffic,2021-12-10,09:24:03,Collision,,,Closure,,
2021-12-09 23:28:02+00:00,1469086467066634241,"174 E/B reduced to 1 lane between Jeanne d'Arc and Champlain/Place d'Orleans - construction. From 7pm Thursday, December 9 to 5:30am Friday, December 10. #otttraffic",Ottawa_Traffic,2021-12-09,23:28:02,,,,,Lane Reduction,
2021-12-09 22:56:02+00:00,1469078411553484810,"Ramp closed between Jeanne d'Arc N/B and 174 W/B - construction. From 7pm Thursday, December 9 to 5:30am Friday, December 10. #otttraffic",Ottawa_Traffic,2021-12-09,22:56:02,,,,Closure,,Ramp
2021-12-09 22:52:02+00:00,1469077408074579969,"Ramp closed between Jeanne d'Arc S/B and 174 E/B - construction. From 7pm Thursday, December 9 to 5:30am Friday, December 10. #otttraffic",Ottawa_Traffic,2021-12-09,22:52:02,,,,Closure,,Ramp
2021-12-09 21:00:02+00:00,1469049221676511241,(MTO) Highway 417 Eastbound at KENT (IC 120A) - Collision. left shoulder and left lane closed. #otttraffic,Ottawa_Traffic,2021-12-09,21:00:02,Collision,,,Closure,Lane Reduction,
2021-12-09 20:13:02+00:00,1469037392271233030,(MTO) 417 E/B reduced to 1 lane at Kent - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2021-12-09,20:13:02,Collision,Slow,,,Lane Reduction,
2021-12-09 19:44:02+00:00,1469030093704118275,(MTO) Highway 417 Eastbound at KENT (IC 120A) - Collision. All lanes closed. #otttraffic,Ottawa_Traffic,2021-12-09,19:44:02,Collision,,,Closure,,
2021-12-09 19:00:02+00:00,1469019020460544000,(MTO) Highway 417 Eastbound at KENT (IC 120A) - Collision. left shoulder and 2 left lanes closed. #otttraffic,Ottawa_Traffic,2021-12-09,19:00:02,Collision,,,Closure,,
2021-12-09 14:08:03+00:00,1468945542747238410,Maitland S/B reduced to 1 lane at Garfield - collision. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-09,14:08:03,Collision,,,,Lane Reduction,
2021-12-09 13:48:02+00:00,1468940504939339776,Walkley E/B lane reductions at Bank - disabled vehicle. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-09,13:48:02,,,,,Lane Reduction,
2021-12-09 12:48:02+00:00,1468925405994364942,(MTO) Highway 417 Westbound at CN RAIL BRIDGE EAST OF WALKLEY - Collision. right lane and right shoulder closed. #otttraffic,Ottawa_Traffic,2021-12-09,12:48:02,Collision,,,Closure,,
2021-12-09 12:36:02+00:00,1468922383893508096,174 W/B traffic heavy &amp; slow between Tenth Line and Jeanne d'Arc - construction. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2021-12-09,12:36:02,,Slow,,,,
2021-12-09 11:28:03+00:00,1468905275004436483,"Update: 174 W/B reduced to 1 lane between Champlain/Place d'Orleans and Jeanne d'Arc - construction. From 7pm Wednesday, December 8 to 7am Thursday, December 9. #otttraffic",Ottawa_Traffic,2021-12-09,11:28:03,,,,,Lane Reduction,
2021-12-08 23:28:02+00:00,1468724080140509195,"174 W/B reduced to 1 lane between Champlain/Place d'Orleans and Jeanne d'Arc - construction. From 7pm Wednesday, December 8 to 5:30am Thursday, December 9. #otttraffic",Ottawa_Traffic,2021-12-08,23:28:02,,,,,Lane Reduction,
2021-12-08 23:20:02+00:00,1468722066794893315,"174 E/B reduced to 1 lane between Jeanne d'Arc and Champlain/Place d'Orleans - construction. From 7pm Wednesday, December 8 to 5:30am Thursday, December 9. #otttraffic",Ottawa_Traffic,2021-12-08,23:20:02,,,,,Lane Reduction,
2021-12-08 22:56:02+00:00,1468716025004933120,"Ramp closed between Jeanne d'Arc N/B and 174 W/B - construction. From 7pm Wednesday, December 8 to 5:30am Thursday, December 9. #otttraffic",Ottawa_Traffic,2021-12-08,22:56:02,,,,Closure,,Ramp
2021-12-08 22:52:02+00:00,1468715020456497155,"Ramp closed between Jeanne d'Arc S/B and 174 E/B - construction. From 7pm Wednesday, December 8 to 5:30am Thursday, December 9. #otttraffic",Ottawa_Traffic,2021-12-08,22:52:02,,,,Closure,,Ramp
2021-12-08 20:44:02+00:00,1468682807685824521,Montreal Rd reduced to 1 lane in each direction at Cummings - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-08,20:44:02,Collision,,,,Lane Reduction,
2021-12-08 15:32:02+00:00,1468604290717659143,"174 E/B reduced to 2 lanes between Blair and Montreal/St-Joseph - construction. From 11am Wednesday, December 8 to 5:30am Thursday, December 9. #otttraffic",Ottawa_Traffic,2021-12-08,15:32:02,,,,,Lane Reduction,
2021-12-08 14:30:04+00:00,1468588694827417611,(MTO) Ramp reduced to 1 lane between 417 W/B and Moodie - construction. From 10am to 2:30pm today. #otttraffic,Ottawa_Traffic,2021-12-08,14:30:04,,,,,Lane Reduction,Ramp
2021-12-08 12:08:02+00:00,1468552949077061633,(MTO) Highway 417 Eastbound at CARLING AVE / KIRKWOOD AVE - Disabled Vehicle. left shoulder and 1 left lane closed. #otttraffic,Ottawa_Traffic,2021-12-08,12:08:02,,,,Closure,Lane Reduction,
2021-12-08 02:32:02+00:00,1468407995763761155,"174 W/B reduced to 1 lane between Montreal/St-Joseph and Blair - construction. From 10pm Tuesday, December 7 to 5am Wednesday, December 8. #otttraffic",Ottawa_Traffic,2021-12-08,02:32:02,,,,,Lane Reduction,
2021-12-08 01:40:02+00:00,1468394907643568130,"Traffic disruptions in Canadian Tire Centre area - sporting event. From 9:30pm to 11pm on Tuesday night, December 7. #otttraffic",Ottawa_Traffic,2021-12-08,01:40:02,,,,,Lane Reduction,
2021-12-07 23:28:02+00:00,1468361690781782019,"174 E/B reduced to 1 lane between Jeanne d'Arc and Champlain/Place d'Orleans - construction. From 7pm Tuesday, December 7 to 5:30am Wednesday, December 8. #otttraffic",Ottawa_Traffic,2021-12-07,23:28:02,,,,,Lane Reduction,
2021-12-07 22:56:02+00:00,1468353638024323078,"Ramp closed between Jeanne d'Arc N/B and 174 W/B - construction. From 7pm Tuesday, December 7 to 5:30am Wednesday, December 8. #otttraffic",Ottawa_Traffic,2021-12-07,22:56:02,,,,Closure,,Ramp
2021-12-07 22:52:02+00:00,1468352629856210956,"Ramp closed between Jeanne d'Arc S/B and 174 E/B - construction. From 7pm Tuesday, December 7 to 5:30am Wednesday, December 8. #otttraffic",Ottawa_Traffic,2021-12-07,22:52:02,,,,Closure,,Ramp
2021-12-07 21:12:02+00:00,1468327464334237714,"Traffic disruptions in Canadian Tire Centre area - sporting event. From 5pm to 7pm on Tuesday, December 7. #otttraffic",Ottawa_Traffic,2021-12-07,21:12:02,,,,,,
2021-12-07 20:52:02+00:00,1468322433623015439,Innes E/B reduced to 1 lane between Frank Bender and Jeanne d'Arc/Mer Bleue - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-07,20:52:02,Collision,,,,Lane Reduction,
2021-12-07 19:04:02+00:00,1468295253656547329,"174 E/B reduced to 1 lane at Trim - emergency repairs. From 2:30pm Tuesday, December 7 to 5:30am Wednesday, December 8. #otttraffic",Ottawa_Traffic,2021-12-07,19:04:02,,,,,Lane Reduction,
2021-12-07 14:52:02+00:00,1468231836493045769,St-Laurent S/B reduced to 1 lane at Belfast - collision. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-07,14:52:02,Collision,,,,Lane Reduction,
2021-12-07 14:30:05+00:00,1468226312527650820,(MTO) Ramp reduced to 1 lane between 417 W/B and Moodie - construction. From 10am to 2:30pm today. #otttraffic,Ottawa_Traffic,2021-12-07,14:30:05,,,,,Lane Reduction,Ramp
2021-12-07 12:56:02+00:00,1468202642186850313,(MTO) Highway 417 Westbound at BRONSON AVE (IC 121A) - Vehicle Fire. right lane and right shoulder closed. #otttraffic,Ottawa_Traffic,2021-12-07,12:56:02,,,,Closure,,
2021-12-07 12:32:02+00:00,1468196602280124418,(MTO) Highway 417 Eastbound at BRONSON AVE (IC 121A) - Police Investigation. left shoulder and 2 left lanes closed. #otttraffic,Ottawa_Traffic,2021-12-07,12:32:02,,,,Closure,,
2021-12-07 12:28:02+00:00,1468195595097620485,(MTO) Highway 417 Westbound RAMP at BRONSON AVE (IC 121A) - Vehicle Fire. All lanes closed. #otttraffic,Ottawa_Traffic,2021-12-07,12:28:02,,,,Closure,,Ramp
2021-12-07 12:24:03+00:00,1468194594366148611,(MTO) Highway 417 Westbound at BRONSON AVE (IC 121A) - Vehicle Fire. All lanes closed. #otttraffic,Ottawa_Traffic,2021-12-07,12:24:03,,,,Closure,,
2021-12-07 02:28:02+00:00,1468044601344905221,"174 W/B reduced to 1 lane between Montreal/St-Joseph and Blair - construction. From 10pm Monday, December 6 to 5am Tuesday, December 7. #otttraffic",Ottawa_Traffic,2021-12-07,02:28:02,,,,,Lane Reduction,
2021-12-07 02:12:02+00:00,1468040573936443402,"Ramp closed between 174 W/B and Blair - construction. From 10pm Monday, December 6 to 5am Tuesday, December 7. #otttraffic",Ottawa_Traffic,2021-12-07,02:12:02,,,,Closure,,Ramp
2021-12-07 00:56:02+00:00,1468021450074464257,"Ramp closed between Montreal/St-Joseph W/B and 174 W/B - construction. From 9pm Monday, December 6 to 5:30am Tuesday, December 7. #otttraffic",Ottawa_Traffic,2021-12-07,00:56:02,,,,Closure,,Ramp
2021-12-07 00:52:02+00:00,1468020442636169216,"Ramp closed between Montreal/St-Joseph E/B &amp; 174 E/B - construction. From 9pm Monday, December 6 to 5:30am Tuesday, December 7. #otttraffic",Ottawa_Traffic,2021-12-07,00:52:02,,,,Closure,,Ramp
2021-12-06 14:48:02+00:00,1467868442090946565,Traffic disruptions at Innes &amp; Stonehenge - traffic signals not working. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-06,14:48:02,,,,,,
2021-12-06 14:30:05+00:00,1467863924347478018,(MTO) Ramp reduced to 1 lane between 417 W/B and Moodie - construction. From 10am to 2:30pm today. #otttraffic,Ottawa_Traffic,2021-12-06,14:30:05,,,,,Lane Reduction,Ramp
2021-12-06 13:28:03+00:00,1467848313483538440,"(PSPC) Chaudière Crossing reduced to 1 lane with alternating traffic - construction. Motorists and cyclists must share the lane. Flagpersons present. From 9am to 3pm weekdays. From Monday, December 6 to Saturday, December 11. #otttraffic",Ottawa_Traffic,2021-12-06,13:28:03,,,,,Lane Reduction,
2021-12-06 09:48:02+00:00,1467792944191225858,(MTO) Highway 417 Eastbound at BELFAST - Police Investigation. 2 right lanes closed. #otttraffic,Ottawa_Traffic,2021-12-06,09:48:02,,,,Closure,,
2021-12-05 22:12:03+00:00,1467617791456993289,(MTO) Highway 417 Eastbound at JACKIE HOLZMAN BRIDGE - Collision. left shoulder and 1 left lane closed. #otttraffic,Ottawa_Traffic,2021-12-05,22:12:03,Collision,,,Closure,Lane Reduction,
2021-12-05 21:48:02+00:00,1467611750266814467,(MTO) Highway 417 Westbound at BRONSON AVE (IC 121A) - Collision. left shoulder and 1 left lane closed. #otttraffic,Ottawa_Traffic,2021-12-05,21:48:02,Collision,,,Closure,Lane Reduction,
2021-12-05 12:40:08+00:00,1467473866515697666,(MTO) Highway 417 Westbound at CARLING AVE / KIRKWOOD AVE - Collision. 1 right lane and right shoulder closed. #otttraffic,Ottawa_Traffic,2021-12-05,12:40:08,Collision,,,Closure,,
2021-12-05 01:48:02+00:00,1467309758239629312,(MTO) Highway 417 Eastbound at EAGLESON /MARCH (CR 49) - Collision. 1 left lane closed. #otttraffic,Ottawa_Traffic,2021-12-05,01:48:02,Collision,,,Closure,Lane Reduction,
2021-12-05 01:40:02+00:00,1467307746173366275,"Traffic disruptions in Canadian Tire Centre area - sporting event. From 9:30pm to 11pm on Saturday night, December 4. #otttraffic",Ottawa_Traffic,2021-12-05,01:40:02,,,,,Lane Reduction,
2021-12-04 22:16:02+00:00,1467256406449471494,(MTO) Highway 417 Westbound RAMP at WHITE LAKE /CR 2 (Antrim Truck Stop) - Disabled Vehicle. All lanes closed. #otttraffic,Ottawa_Traffic,2021-12-04,22:16:02,,,,Closure,,Ramp
2021-12-04 22:08:03+00:00,1467254396442583042,(MTO) Highway 417 Eastbound at JACKIE HOLZMAN BRIDGE - Collision. 1 centre lane closed. #otttraffic,Ottawa_Traffic,2021-12-04,22:08:03,Collision,,,Closure,Lane Reduction,
2021-12-04 21:12:04+00:00,1467240310652735492,"Traffic disruptions in Canadian Tire Centre area - sporting event. From 5pm to 7pm on Saturday, December 4. #otttraffic",Ottawa_Traffic,2021-12-04,21:12:04,,,,,,
2021-12-04 04:48:02+00:00,1466992670996316161,(MTO) Highway 417 Westbound at METCALFE (IC 119A) - Collision. All lanes closed. #otttraffic,Ottawa_Traffic,2021-12-04,04:48:02,Collision,,,Closure,,
2021-12-04 01:52:02+00:00,1466948377220894725,"Ramp closed between Montreal/St-Joseph E/B &amp; 174 E/B - construction. From 9pm Friday, December 3 to 5:30am Saturday, December 4. #otttraffic",Ottawa_Traffic,2021-12-04,01:52:02,,,,Closure,,Ramp
2021-12-04 00:56:02+00:00,1466934283650674691,"174 E/B reduced to 1 lane between Blair and Montreal/St-Joseph - construction. From 9pm Friday, December 3 to 5:30am Saturday, December 4. #otttraffic",Ottawa_Traffic,2021-12-04,00:56:02,,,,,Lane Reduction,
2021-12-03 22:48:02+00:00,1466902073153368065,(MTO) Highway 417 Eastbound at MAITLAND AVE - Collision. left shoulder and left lane closed. #otttraffic,Ottawa_Traffic,2021-12-03,22:48:02,Collision,,,Closure,Lane Reduction,
2021-12-03 21:20:02+00:00,1466879927538659330,Merivale N/B closed between Gilbey and Burris - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-03,21:20:02,Collision,,,Closure,,
2021-12-03 21:16:02+00:00,1466878920570150915,Carling W/B reduced to 1 lane at Connaught - unknown cause. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-03,21:16:02,,,,,Lane Reduction,
2021-12-03 20:36:02+00:00,1466868852520898562,Woodroffe reduced to 1 lane in each direction between Carling and Georgina/Lenester - unauthorized construction. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-03,20:36:02,,,,,Lane Reduction,
2021-12-03 14:30:03+00:00,1466776752978542595,(MTO) Ramp reduced to 1 lane between 417 W/B and Moodie - construction. From 10am to 2:30pm today. #otttraffic,Ottawa_Traffic,2021-12-03,14:30:03,,,,,Lane Reduction,Ramp
2021-12-03 14:20:02+00:00,1466774230423457798,(MTO) 417 E/B periodic lane reduction between Moodie and Greenbank/Pinecrest - maintenance. From 10am to 2pm today. #otttraffic,Ottawa_Traffic,2021-12-03,14:20:02,,,,,Lane Reduction,
2021-12-03 14:16:02+00:00,1466773222414856194,Woodroffe N/B reduced to 1 lane in each direction at Miramichi - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-12-03,14:16:02,Collision,,,,Lane Reduction,
2021-12-03 01:12:03+00:00,1466575926070857736,"174 W/B reduced to 1 lane between Champlain/Place d'Orleans and Jeanne d'Arc - construction. From 9pm Thursday, December 2 to 5:30am Friday, December 3. #otttraffic",Ottawa_Traffic,2021-12-03,01:12:03,,,,,Lane Reduction,
2021-12-03 01:08:03+00:00,1466574920339623938,"Ramp closed between Champlain N/B and 174 W/B - construction. From 9pm Thursday, December 2 to 5:30am Friday, December 3. #otttraffic",Ottawa_Traffic,2021-12-03,01:08:03,,,,Closure,,Ramp
