Datetime,Tweet Id,Text,Username,Dates,Time,Type,Slow,Accident,Closure,Lane Reduction,Ramp
2021-08-16 20:16:50+00:00,1427363743160279046,"IRIS: Closed both ways at the Transitway for sewer, Phase 2 LRT work. #otttraffic",cbcotttraffic,2021-08-16,20:16:50,,,,Closure,,
2021-08-13 21:48:03+00:00,1426299535358406661,Raymond/Bronson crash cleared. #OttTraffic,cbcotttraffic,2021-08-13,21:48:03,Collision,,,,,
2021-08-13 21:24:45+00:00,1426293671805206529,CLEAR | The crash on the WB 417 just before the Vanier Parkway. #OttTraffic,cbcotttraffic,2021-08-13,21:24:45,Collision,,,,,
2021-08-13 21:24:02+00:00,1426293493195067394,"There's a crash on NB St-Laurent bringing it down to 1 lane from Bourassa, not long after Lancaster, until Industrial. #OttTraffic",cbcotttraffic,2021-08-13,21:24:02,Collision,,,,Lane Reduction,
2021-08-13 21:19:10+00:00,1426292265845198853,There's a crash on Raymond after Bronson bringing it down to 2 lanes. #OttTraffic,cbcotttraffic,2021-08-13,21:19:10,Collision,,,,Lane Reduction,
2021-08-13 21:00:02+00:00,1426287454278062091,CLEAR | The crash on the WB 417 after St-Laurent. #OttTraffic,cbcotttraffic,2021-08-13,21:00:02,Collision,,,,,
2021-08-13 20:35:32+00:00,1426281287048912899,"Crash on WB 417 around Belfast closing 3 lanes, says the MTO. Not usually delays there this time of day. #OttTraffic",cbcotttraffic,2021-08-13,20:35:32,Collision,Slow,,Closure,,
2021-08-13 20:03:50+00:00,1426273310959181826,CLEAR | The crash on the SB Vanier Parkway at Montreal Road. #OttTraffic,cbcotttraffic,2021-08-13,20:03:50,Collision,,,,,
2021-08-13 19:34:27+00:00,1426265914245328898,There's a broken-down vehicle on the SB Vanier Parkway at Montreal Road. It's backed up nearly to Beechwood. #OttTraffic,cbcotttraffic,2021-08-13,19:34:27,,Slow,Accident,,,
2021-08-13 19:16:52+00:00,1426261488143060997,The MTO says the crash on the WB Queensway around the Vanier Parkway is cleaned up. #OttTraffic,cbcotttraffic,2021-08-13,19:16:52,Collision,,,,,
2021-08-13 12:01:02+00:00,1426151807198404610,Aaaaand the Carling Avenue lights are back up. #OttTraffic,cbcotttraffic,2021-08-13,12:01:02,,,,,,
2021-08-13 11:49:19+00:00,1426148859563106306,Seems like the Bayshore traffic lights are working again. #OttTraffic #OttWalk,cbcotttraffic,2021-08-13,11:49:19,,,,,,
2021-08-13 11:40:23+00:00,1426146612049502212,"Traffic lights aren't working on Bayshore about halfway between the mall and Carling. Also on Carling at Saigon, which is just west of Kirkwood and basically part of the 417 off-ramp. #OttTraffic #OttWalk",cbcotttraffic,2021-08-13,11:40:23,,,,,,Ramp
2021-08-12 21:50:22+00:00,1425937733076275200,SB Woodroffe down to 1 lane from 2 from the 417 to Iris Street because of a crash. #OttTraffic,cbcotttraffic,2021-08-12,21:50:22,Collision,,,,Lane Reduction,
2021-08-12 21:13:13+00:00,1425928384333373443,That broken-down vehicle at Bronson/Fifth was a bus and it's been taken away. #OttTraffic,cbcotttraffic,2021-08-12,21:13:13,,,Accident,,,
2021-08-12 21:04:08+00:00,1425926095853998089,City reports a broken-down vehicle on SB Bronson at Fifth. Delays at their worst back to Carling. #OttTraffic,cbcotttraffic,2021-08-12,21:04:08,,,Accident,,,
2021-08-12 21:03:23+00:00,1425925907009744896,SB St-Laurent free of that earlier crash. #OttTraffic,cbcotttraffic,2021-08-12,21:03:23,Collision,,,,,
2021-08-12 20:42:59+00:00,1425920772586016774,SB St-Laurent down to 1 lane from 2 from McArthur to Donald because of a crash. #OttTraffic,cbcotttraffic,2021-08-12,20:42:59,Collision,,,,Lane Reduction,
2021-08-12 20:21:53+00:00,1425915464820133899,The latest from @511Ontario is the WB 417 is closed from the 7 to March Road. #OttTraffic,cbcotttraffic,2021-08-12,20:21:53,,,,Closure,,
2021-08-12 20:19:18+00:00,1425914815248281601,Traffic lanes open on Prince of Wales south of the farm again but emergency vehicles remain at the scene of the earlier crash. Police say to still expect delays. #OttBike #OttTraffic,cbcotttraffic,2021-08-12,20:19:18,Collision,Slow,,,,
2021-08-12 20:12:37+00:00,1425913130907996163,"City reports a collision on SB Fisher at Trent, causing a lane reduction. This is also by the Experimental Farm. #OttBike #OttTraffic",cbcotttraffic,2021-08-12,20:12:37,Collision,,,,Lane Reduction,
2021-08-12 19:55:32+00:00,1425908833868730372,This recent crash at Tenth Line is cleaned up. #OttTraffic,cbcotttraffic,2021-08-12,19:55:32,Collision,,,,,
2021-08-11 21:52:34+00:00,1425575896459661313,"Can confirm the Sir JAM crash is around Westboro Beach, and it's westbound. #OttBike #OttTraffic",cbcotttraffic,2021-08-11,21:52:34,Collision,,,,,
2021-08-11 21:49:02+00:00,1425575008752054273,"Traffic lights aren't working on Earl Armstrong at the Riverview park and ride, says the city. #OttBike #OttTraffic #OttWalk",cbcotttraffic,2021-08-11,21:49:02,,,,,,
2021-08-11 21:47:45+00:00,1425574684012208134,"Caller (with a less-than-stellar connection) reports a crash on the Sir JAM around ""the beach,"" which I am guessing is Westboro Beach. Anyone able to confirm? #OttBike #OttTraffic #OttWalk",cbcotttraffic,2021-08-11,21:47:45,Collision,,,,,
2021-08-11 21:44:41+00:00,1425573913266950151,CLEAR | Crash on the 174 EB around Montreal Road. #OttTraffic,cbcotttraffic,2021-08-11,21:44:41,Collision,,,,,
2021-08-11 21:10:34+00:00,1425565329430884363,The collision on the EB 174 around Montreal Road is backing up thu the split to St-Laurent (seen here). You should consider getting to Ogilvie. #OttTraffic,cbcotttraffic,2021-08-11,21:10:34,Collision,Slow,,,,
2021-08-11 20:39:48+00:00,1425557585294467075,MTO confirms the WB 417 crash around Woodroffe is cleaned up. Delays may take a while to go away. #OttTraffic,cbcotttraffic,2021-08-11,20:39:48,Collision,,,,,
2021-08-11 20:35:01+00:00,1425556380971323395,The MTO has taken the Woodroffe Avenue crash off its list of incidents and the camera is moved away. Backups WB stretch back to the Vanier Parkway. #OttTraffic,cbcotttraffic,2021-08-11,20:35:01,Collision,Slow,,,,
2021-08-11 20:25:47+00:00,1425554058513895425,"With bad backups to Parkdale, seems plenty of people are getting off the WB 417 at Riverside to try to get to Heron/Baseline. It is now busy from the hospital until you're close to Heron. #OttTraffic",cbcotttraffic,2021-08-11,20:25:47,,Slow,,Closure,,
2021-08-11 19:39:52+00:00,1425542503130882053,"Caller reports a fender-bender on the WB 417 around Woodroffe. No emergency vehicles or tows there yet, drivers involved off to the side. #OttTraffic",cbcotttraffic,2021-08-11,19:39:52,Collision,,,,,
2021-08-11 19:28:14+00:00,1425539572759502848,Looks like this one on NB Dalhousie before Rideau is done. #OttTraffic,cbcotttraffic,2021-08-11,19:28:14,,,,,,
2021-08-11 19:21:19+00:00,1425537833046007813,City reporting a crash on NB Dalhousie before Rideau. #OttTraffic,cbcotttraffic,2021-08-11,19:21:19,Collision,,,,,
2021-08-11 11:22:21+00:00,1425417298085617671,Carling/Connaught traffic lights no longer listed as not working. #OttTraffic #OttWalk,cbcotttraffic,2021-08-11,11:22:21,,,,,,
2021-08-11 11:06:18+00:00,1425413258018762752,"City says traffic signals aren't working at Carling and Connaught avenues, just east of Richmond Road. #OttTraffic #OttWalk",cbcotttraffic,2021-08-11,11:06:18,,,,,,
2021-08-10 21:11:26+00:00,1425203159111192576,That collision on the WB Queensway around Maitland thankfully has been cleaned up. #OttTraffic,cbcotttraffic,2021-08-10,21:11:26,Collision,,,,,
2021-08-10 20:50:04+00:00,1425197780461670405,CLEAR | EB Robertson Road at Westcliffe. #OttTraffic,cbcotttraffic,2021-08-10,20:50:04,,,,,,
2021-08-10 20:13:18+00:00,1425188526400937984,1 lane of EB Robertson Road now open at Westcliffe Road. Usually 2 thru lanes and a turn lane. #OttTraffic,cbcotttraffic,2021-08-10,20:13:18,,,,,,
2021-08-10 19:28:48+00:00,1425177329740009473,CLEAR | Back to all lanes available on the Vanier Parkway. #OttTraffic,cbcotttraffic,2021-08-10,19:28:48,,,,,,
2021-08-10 19:13:28+00:00,1425173471273889796,The Vanier Parkway is down to 1 NB lane between Queen Mary and Donald. Normally 2 thru lanes here and some turn lanes at Donald. #OttTraffic,cbcotttraffic,2021-08-10,19:13:28,,,,,Lane Reduction,
2021-08-10 19:05:10+00:00,1425171381294178306,"3-vehicle crash on NB Vanier Parkway near Donald Street, it's backing up traffic toward the 417. #OttTraffic",cbcotttraffic,2021-08-10,19:05:10,Collision,Slow,,,,
2021-08-10 11:09:50+00:00,1425051760046055442,Crash on Bronson around the 417 cleaned up. #OttTraffic,cbcotttraffic,2021-08-10,11:09:50,Collision,,,,,
2021-08-10 11:07:11+00:00,1425051093415993346,There are also lane closures on Catherine Street at Bronson because of this crash. #OttTraffic,cbcotttraffic,2021-08-10,11:07:11,Collision,,,Closure,,
2021-08-10 10:29:02+00:00,1425041492029153284,St-Laurent/Innes crash cleaned up. #OttTraffic,cbcotttraffic,2021-08-10,10:29:02,Collision,,,,,
2021-08-10 10:00:48+00:00,1425034387373150218,The city lists a collision at St-Laurent and Innes bringing SB St-L to one lane. There are 5 lanes here (3 to turn). #OttTraffic,cbcotttraffic,2021-08-10,10:00:48,Collision,,,,Lane Reduction,
2021-08-09 20:21:18+00:00,1424828155425079305,Caller says there's a rear-ender on WB Fallowfield just past Woodroffe. #OttTraffic,cbcotttraffic,2021-08-09,20:21:18,,,,,,
2021-08-09 19:59:10+00:00,1424822583221002241,Bus gone! #OttBike #OttTraffic,cbcotttraffic,2021-08-09,19:59:10,,,,,,
2021-08-09 12:15:00+00:00,1424705771158265864,Looks like the broken-down vehicle on the WB Queensway around Metcalfe has been taken away. #OttTraffic,cbcotttraffic,2021-08-09,12:15:00,,,Accident,,,
2021-08-04 21:17:33+00:00,1423030371717992448,LANE REDXN: Westbound 417 at Island Park. Broken-down vehicle. #otttraffic,cbcotttraffic,2021-08-04,21:17:33,,,Accident,,Lane Reduction,
2021-08-04 21:06:56+00:00,1423027699879133191,COLLISION: Westbound 417 approaching Nicholas. #otttraffic,cbcotttraffic,2021-08-04,21:06:56,Collision,,,,,
2021-07-30 21:25:14+00:00,1421220364231839748,This Strandherd crash isn't causing lane reductions any longer. #OttTraffic,cbcotttraffic,2021-07-30,21:25:14,Collision,,,,Lane Reduction,
2021-07-30 21:13:18+00:00,1421217359101145091,"EB Strandherd is down to one lane just before Woodroffe because of a crash, the city says. #OttTraffic",cbcotttraffic,2021-07-30,21:13:18,Collision,,,,Lane Reduction,
2021-07-30 21:08:25+00:00,1421216130589409280,The Heron/Bronson crash is clear. #OttTraffic,cbcotttraffic,2021-07-30,21:08:25,Collision,,,,,
2021-07-30 20:49:19+00:00,1421211326953705473,"UPDATE | 1 lane of SB Bank Street is open, so is one lane of EB Walkley. OC Transpo detours are done. #OttTraffic",cbcotttraffic,2021-07-30,20:49:19,,,,,,
2021-07-30 20:34:45+00:00,1421207660586749952,There's a crash on WB Heron after Bronson bringing it down to one lane. Backups in the area but tougher to reach Riverside from Heron now to avoid Bank/Walkley. #OttTraffic,cbcotttraffic,2021-07-30,20:34:45,Collision,Slow,,,Lane Reduction,
2021-07-30 20:25:23+00:00,1421205301739630598,"People going south on Bank are being sent to Alta Vista with the closure at Walkley. Heron can reconnect you with Walkley or the Airport Parkway. 

Walkley is now closed at Albion. If you were connecting to Bank you can do that from there. #OttTraffic",cbcotttraffic,2021-07-30,20:25:23,,,,Closure,,
2021-07-30 19:41:43+00:00,1421194314357555201,Vehicle's gone from Wellington/Rideau right in front of the Senate. #OttBike #OttTraffic,cbcotttraffic,2021-07-30,19:41:43,,,,,,
2021-07-30 19:16:13+00:00,1421187898133581828,EB Wellington Street is down a lane as you pass Elgin and try to sort out which of the Rideau/George/Sussex lanes you want to be in. #OttBike #OttTraffic,cbcotttraffic,2021-07-30,19:16:13,,,,,,
2021-07-30 10:39:15+00:00,1421057796909539328,"Lane closures scheduled to end July 31 include:

*Montreal Road under the 174,
*Hunt Club/Merivale,
*Merivale/Slack,
*Colonial/Canaan,
*Hawthorne/Leitrim,
*Bankfield between First Line &amp; Rideau Valley Drive,
*and Kingston's Lasalle Causeway.

#OttBike #OttTraffic #OttWalk #ygk",cbcotttraffic,2021-07-30,10:39:15,,,,Closure,,
2021-07-29 21:54:34+00:00,1420865359654137865,Crash cleared away on the WB 417's off-ramp to Nicholas. #OttTraffic,cbcotttraffic,2021-07-29,21:54:34,Collision,,,,,Ramp
2021-07-29 21:34:23+00:00,1420860280251240449,Crash cleared away at Walkley/Conroy. #OttTraffic,cbcotttraffic,2021-07-29,21:34:23,Collision,,,,,
2021-07-29 21:17:28+00:00,1420856023225618444,Right lane of the ramp from the WB 417 to Nicholas is closed by a crash. Delays stretching toward St-Laurent. #OttTraffic,cbcotttraffic,2021-07-29,21:17:28,Collision,,,Closure,,Ramp
2021-07-29 20:56:11+00:00,1420850666981974022,WB 417's right lane open again after Bronson. #OttTraffic,cbcotttraffic,2021-07-29,20:56:11,,,,,,
2021-07-29 12:24:02+00:00,1420721779123884035,UPDATE | As of 8:15 a.m. (this closure has changed a few times) the OPP says the WB 7 is closed at Hazeldean. Richardson Side Road to Old Almonte Road and Flewellyn Road become the detours. #OttTraffic,cbcotttraffic,2021-07-29,12:24:02,,,,Closure,,
2021-07-29 11:11:55+00:00,1420703631364534272,UPDATE |The MTO's website says 1 lane of the WB 7 is now open after Hazeldean. #OttTraffic,cbcotttraffic,2021-07-29,11:11:55,,,,,,
2021-07-29 11:04:33+00:00,1420701775150161922,The lane closures on EB Hwy 7 just after Dwyer Hill updated from 1 lane closed to now the 2 left lanes being closed. This may lean on sending drivers over to the on-ramp merge lane. #OttTraffic,cbcotttraffic,2021-07-29,11:04:33,,,,Closure,Lane Reduction,Ramp
2021-07-29 10:46:12+00:00,1420697157615620099,"With the WB 7 closed at Hazeldean, your options include the smaller Flewellyn Road to the south and Old Almonte Road to the north to get to Dwyer Hill. Please drive responsibly off-highway. #OttTraffic",cbcotttraffic,2021-07-29,10:46:12,,,,Closure,,
2021-07-29 10:42:14+00:00,1420696161741070338,"OPP say this morning's crash was in the middle of Hwy 7 east of Dwyer Hill. 1 person has been pronounced dead at the scene.

This suggests the WB and EB closures are both for this crash. #OttNews #OttTraffic",cbcotttraffic,2021-07-29,10:42:14,Collision,,,Closure,,
2021-07-29 10:39:23+00:00,1420695444527669251,UPDATE | Highway 7 is now closed westbound at Hazeldean. March and Carp roads are your next access points. #OttTraffic,cbcotttraffic,2021-07-29,10:39:23,,,,Closure,,
2021-07-29 10:19:33+00:00,1420690449866571781,The ramp from Hazeldean to the WB 7 is closed. March and Carp are the options to get on depending where you're coming from. #OttTraffic,cbcotttraffic,2021-07-29,10:19:33,,,,Closure,,Ramp
2021-07-29 10:14:50+00:00,1420689266519199750,"We now have 1 lane closed on Hwy 7 EB around Dwyer Hill because of a collision, which is close to the WB collision. #OttTraffic",cbcotttraffic,2021-07-29,10:14:50,Collision,,,Closure,Lane Reduction,
2021-07-29 09:44:22+00:00,1420681598140395521,"The WB 7 closure is past Hazeldean, so it's down to 1 lane from 3. The Dwyer Hill exit is the first chance to get on after this and avoid it. That's a pretty long detour to get there. #OttTraffic",cbcotttraffic,2021-07-29,09:44:22,,,,Closure,Lane Reduction,
2021-07-28 20:54:03+00:00,1420487742631432192,The Queensway going west out of downtown Ottawa is now slowly improving. #OttTraffic,cbcotttraffic,2021-07-28,20:54:03,,Slow,,,,
2021-07-28 19:48:32+00:00,1420471254000324609,UPDATE | Parkdale/Gladstone crash looks to be cleared up. Congestion persists for now. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-28,19:48:32,Collision,Slow,,,,
2021-07-28 19:35:48+00:00,1420468047933059074,Parkdale down to 1 alternating lane at Gladstone because of a crash. Snarling both avenues. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-28,19:35:48,Collision,,,,Lane Reduction,
2021-07-27 21:42:44+00:00,1420137605820190730,Whatever was up on the EB 417 at the split is not causing delays any longer. #OttTraffic,cbcotttraffic,2021-07-27,21:42:44,,Slow,,,,
2021-07-27 21:15:31+00:00,1420130754940608513,UPDATE | All lanes of the EB 417 are open again at Carp Road. #OttTraffic,cbcotttraffic,2021-07-27,21:15:31,,,,,,
2021-07-27 19:45:38+00:00,1420108135461801985,River Road's lights are no longer on the city's list of traffic incidents. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-27,19:45:38,,,,,,
2021-07-27 19:30:05+00:00,1420104223446929415,The city says the traffic lights aren't working on River Road just north of the Vimy bridge at the turn to the shopping plaza. Treat it as a 4-way stop. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-27,19:30:05,,,,,,
2021-07-27 19:19:50+00:00,1420101643811577860,"UPDATE | The EB 417 is no longer fully closed between the Carp Road exit ramps. One lane is open, the two left lanes remain closed.

The closed WB lane is also open. #OttTraffic",cbcotttraffic,2021-07-27,19:19:50,,,,Closure,,Ramp
2021-07-27 18:57:35+00:00,1420096042532495360,"If you're coming from Dunrobin/Carp or Renfrew County, the March Road exit to Carp Road gets you around this. As always, drive responsibly on detours and don't treat a non-highway like a 400-series highway. #OttTraffic",cbcotttraffic,2021-07-27,18:57:35,,,,,,
2021-07-27 12:35:04+00:00,1419999777933168661,UPDATE | No longer any problems listed by the city on Kirkwood south of Byron. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-27,12:35:04,,,,,,
2021-07-27 12:23:07+00:00,1419996774379532288,The city says Kirkwood is down to 1 alternating lane between Geoffrey and Wesley because a tree fell on the road.  This is just south of Byron. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-27,12:23:07,,,,,Lane Reduction,
2021-07-27 12:04:52+00:00,1419992180135956480,UPDATE | SB Merivale's open again at Carling. #OttTraffic,cbcotttraffic,2021-07-27,12:04:52,,,,,,
2021-07-27 10:33:29+00:00,1419969183631151104,Albert is also closed from Metcalfe to O'Connor. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2021-07-27,10:33:29,,,,Closure,,
2021-07-26 20:05:43+00:00,1419750801812111360,It looks like this WB 417 collision is no longer taking away that lane. #OttTraffic,cbcotttraffic,2021-07-26,20:05:43,Collision,,,,,
2021-07-26 19:51:41+00:00,1419747271919423498,MTO reporting a collision on the WB 417 at Maitland taking away the left lane and shoulder. #OttTraffic,cbcotttraffic,2021-07-26,19:51:41,Collision,,,,,
